"time","compositeStep.compositeStep11.transition.enableFire","compositeStep.compositeStep12.transition.enableFire","compositeStep.transition1.enableFire","compositeStep.transition2.enableFire","compositeStep.transition3.enableFire","compositeStep.transition4.enableFire","transition1.enableFire","transition2.enableFire","transition3.enableFire","transition4.enableFire"
4.58,0,1,0,0,0,0,0,0,1,0
4.584,0,1,0,0,0,0,0,0,1,0
4.588,0,1,0,0,0,0,0,0,1,0
4.592,0,1,0,0,0,0,0,0,1,0
4.596,0,1,0,0,0,0,0,0,1,0
4.6,0,1,0,0,0,0,0,0,1,0
4.604,0,1,0,0,0,0,0,0,1,0
4.608,0,1,0,0,0,0,0,0,1,0
4.612,0,1,0,0,0,0,0,0,1,0
4.616,0,1,0,0,0,0,0,0,1,0
4.62,0,1,0,0,0,0,0,0,1,0
4.624,0,1,0,0,0,0,0,0,1,0
4.628,0,1,0,0,0,0,0,0,1,0
4.632,0,1,0,0,0,0,0,0,1,0
4.636,0,1,0,0,0,0,0,0,1,0
4.64,0,1,0,0,0,0,0,0,1,0
4.644,0,1,0,0,0,0,0,0,1,0
4.648,0,1,0,0,0,0,0,0,1,0
4.652,0,1,0,0,0,0,0,0,1,0
4.656,0,1,0,0,0,0,0,0,1,0
4.66,0,1,0,0,0,0,0,0,1,0
4.664,0,1,0,0,0,0,0,0,1,0
4.668,0,1,0,0,0,0,0,0,1,0
4.672,0,1,0,0,0,0,0,0,1,0
4.676,0,1,0,0,0,0,0,0,1,0
4.68,0,1,0,0,0,0,0,0,1,0
4.684,0,1,0,0,0,0,0,0,1,0
4.688,0,1,0,0,0,0,0,0,1,0
4.692,0,1,0,0,0,0,0,0,1,0
4.696,0,1,0,0,0,0,0,0,1,0
4.7,0,1,0,0,0,0,0,0,1,0
4.704,0,1,0,0,0,0,0,0,1,0
4.708,0,1,0,0,0,0,0,0,1,0
4.712,0,1,0,0,0,0,0,0,1,0
4.716,0,1,0,0,0,0,0,0,1,0
4.72,0,1,0,0,0,0,0,0,1,0
4.724,0,1,0,0,0,0,0,0,1,0
4.728,0,1,0,0,0,0,0,0,1,0
4.732,0,1,0,0,0,0,0,0,1,0
4.736,0,1,0,0,0,0,0,0,1,0
4.74,0,1,0,0,0,0,0,0,1,0
4.744,0,1,0,0,0,0,0,0,1,0
4.748,0,1,0,0,0,0,0,0,1,0
4.752,0,1,0,0,0,0,0,0,1,0
4.756,0,1,0,0,0,0,0,0,1,0
4.76,0,1,0,0,0,0,0,0,1,0
4.764,0,1,0,0,0,0,0,0,1,0
4.768,0,1,0,0,0,0,0,0,1,0
4.772,0,1,0,0,0,0,0,0,1,0
4.776,0,1,0,0,0,0,0,0,1,0
4.78,0,1,0,0,0,0,0,0,1,0
4.784,0,1,0,0,0,0,0,0,1,0
4.788,0,1,0,0,0,0,0,0,1,0
4.792,0,1,0,0,0,0,0,0,1,0
4.796,0,1,0,0,0,0,0,0,1,0
4.8,0,1,0,0,0,0,0,0,1,0
4.804,0,1,0,0,0,0,0,0,1,0
4.808,0,1,0,0,0,0,0,0,1,0
4.812,0,1,0,0,0,0,0,0,1,0
4.816,0,1,0,0,0,0,0,0,1,0
4.82,0,1,0,0,0,0,0,0,1,0
4.824,0,1,0,0,0,0,0,0,1,0
4.828,0,1,0,0,0,0,0,0,1,0
4.832,0,1,0,0,0,0,0,0,1,0
4.836,0,1,0,0,0,0,0,0,1,0
4.84,0,1,0,0,0,0,0,0,1,0
4.844,0,1,0,0,0,0,0,0,1,0
4.848,0,1,0,0,0,0,0,0,1,0
4.852,0,1,0,0,0,0,0,0,1,0
4.856,0,1,0,0,0,0,0,0,1,0
4.86,0,1,0,0,0,0,0,0,1,0
4.864,0,1,0,0,0,0,0,0,1,0
4.868,0,1,0,0,0,0,0,0,1,0
4.872,0,1,0,0,0,0,0,0,1,0
4.876,0,1,0,0,0,0,0,0,1,0
4.88,0,1,0,0,0,0,0,0,1,0
4.884,0,1,0,0,0,0,0,0,1,0
4.888,0,1,0,0,0,0,0,0,1,0
4.892,0,1,0,0,0,0,0,0,1,0
4.896,0,1,0,0,0,0,0,0,1,0
4.9,0,1,0,0,0,0,0,0,1,0
4.904,0,1,0,0,0,0,0,0,1,0
4.908,0,1,0,0,0,0,0,0,1,0
4.912,0,1,0,0,0,0,0,0,1,0
4.916,0,1,0,0,0,0,0,0,1,0
4.92,0,1,0,0,0,0,0,0,1,0
4.924,0,1,0,0,0,0,0,0,1,0
4.928,0,1,0,0,0,0,0,0,1,0
4.932,0,1,0,0,0,0,0,0,1,0
4.936,0,1,0,0,0,0,0,0,1,0
4.94,0,1,0,0,0,0,0,0,1,0
4.944,0,1,0,0,0,0,0,0,1,0
4.948,0,1,0,0,0,0,0,0,1,0
4.952,0,1,0,0,0,0,0,0,1,0
4.956,0,1,0,0,0,0,0,0,1,0
4.96,0,1,0,0,0,0,0,0,1,0
4.964,0,1,0,0,0,0,0,0,1,0
4.968,0,1,0,0,0,0,0,0,1,0
4.972,0,1,0,0,0,0,0,0,1,0
4.976,0,1,0,0,0,0,0,0,1,0
4.98,0,1,0,0,0,0,0,0,1,0
4.984,0,1,0,0,0,0,0,0,1,0
4.988,0,1,0,0,0,0,0,0,1,0
4.992,0,1,0,0,0,0,0,0,1,0
4.996,0,1,0,0,0,0,0,0,1,0
5,0,1,0,0,0,0,0,0,1,0
5.004,0,1,0,0,0,0,0,0,1,0
5.008,0,1,0,0,0,0,0,0,1,0
5.012,0,1,0,0,0,0,0,0,1,0
5.016,0,1,0,0,0,0,0,0,1,0
5.02,0,1,0,0,0,0,0,0,1,0
5.024,0,1,0,0,0,0,0,0,1,0
5.028,0,1,0,0,0,0,0,0,1,0
5.032,0,1,0,0,0,0,0,0,1,0
5.036,0,1,0,0,0,0,0,0,1,0
5.04,0,1,0,0,0,0,0,0,1,0
5.044,0,1,0,0,0,0,0,0,1,0
5.048,0,1,0,0,0,0,0,0,1,0
5.052,0,1,0,0,0,0,0,0,1,0
5.056,0,1,0,0,0,0,0,0,1,0
5.06,0,1,0,0,0,0,0,0,1,0
5.064,0,1,0,0,0,0,0,0,1,0
5.068,0,1,0,0,0,0,0,0,1,0
5.072,0,1,0,0,0,0,0,0,1,0
5.076,0,1,0,0,0,0,0,0,1,0
5.08,0,1,0,0,0,0,0,0,1,0
5.084,0,1,0,0,0,0,0,0,1,0
5.088,0,1,0,0,0,0,0,0,1,0
5.092,0,1,0,0,0,0,0,0,1,0
5.096,0,1,0,0,0,0,0,0,1,0
5.1,0,1,0,0,0,0,0,0,1,0
5.104,0,1,0,0,0,0,0,0,1,0
5.108,0,1,0,0,0,0,0,0,1,0
5.112,0,1,0,0,0,0,0,0,1,0
5.116,0,1,0,0,0,0,0,0,1,0
5.12,0,1,0,0,0,0,0,0,1,0
5.124,0,1,0,0,0,0,0,0,1,0
5.128,0,1,0,0,0,0,0,0,1,0
5.132,0,1,0,0,0,0,0,0,1,0
5.136,0,1,0,0,0,0,0,0,1,0
5.14,0,1,0,0,0,0,0,0,1,0
5.144,0,1,0,0,0,0,0,0,1,0
5.148,0,1,0,0,0,0,0,0,1,0
5.152,0,1,0,0,0,0,0,0,1,0
5.156,0,1,0,0,0,0,0,0,1,0
5.16,0,1,0,0,0,0,0,0,1,0
5.164,0,1,0,0,0,0,0,0,1,0
5.168,0,1,0,0,0,0,0,0,1,0
5.172,0,1,0,0,0,0,0,0,1,0
5.176,0,1,0,0,0,0,0,0,1,0
5.18,0,1,0,0,0,0,0,0,1,0
5.184,0,1,0,0,0,0,0,0,1,0
5.188,0,1,0,0,0,0,0,0,1,0
5.192,0,1,0,0,0,0,0,0,1,0
5.196,0,1,0,0,0,0,0,0,1,0
5.2,0,1,0,0,0,0,0,0,1,0
5.204,0,1,0,0,0,0,0,0,1,0
5.208,0,1,0,0,0,0,0,0,1,0
5.212,0,1,0,0,0,0,0,0,1,0
5.216,0,1,0,0,0,0,0,0,1,0
5.22,0,1,0,0,0,0,0,0,1,0
5.224,0,1,0,0,0,0,0,0,1,0
5.228,0,1,0,0,0,0,0,0,1,0
5.232,0,1,0,0,0,0,0,0,1,0
5.236,0,1,0,0,0,0,0,0,1,0
5.24,0,1,0,0,0,0,0,0,1,0
5.244,0,1,0,0,0,0,0,0,1,0
5.248,0,1,0,0,0,0,0,0,1,0
5.252,0,1,0,0,0,0,0,0,1,0
5.256,0,1,0,0,0,0,0,0,1,0
5.26,0,1,0,0,0,0,0,0,1,0
5.264,0,1,0,0,0,0,0,0,1,0
5.268,0,1,0,0,0,0,0,0,1,0
5.272,0,1,0,0,0,0,0,0,1,0
5.276,0,1,0,0,0,0,0,0,1,0
5.28,0,1,0,0,0,0,0,0,1,0
5.284,0,1,0,0,0,0,0,0,1,0
5.288,0,1,0,0,0,0,0,0,1,0
5.292,0,1,0,0,0,0,0,0,1,0
5.296,0,1,0,0,0,0,0,0,1,0
5.3,0,1,0,0,0,0,0,0,1,0
5.304,0,1,0,0,0,0,0,0,1,0
5.308,0,1,0,0,0,0,0,0,1,0
5.312,0,1,0,0,0,0,0,0,1,0
5.316,0,1,0,0,0,0,0,0,1,0
5.32,0,1,0,0,0,0,0,0,1,0
5.324,0,1,0,0,0,0,0,0,1,0
5.328,0,1,0,0,0,0,0,0,1,0
5.332,0,1,0,0,0,0,0,0,1,0
5.336,0,1,0,0,0,0,0,0,1,0
5.34,0,1,0,0,0,0,0,0,1,0
5.344,0,1,0,0,0,0,0,0,1,0
5.348,0,1,0,0,0,0,0,0,1,0
5.352,0,1,0,0,0,0,0,0,1,0
5.356,0,1,0,0,0,0,0,0,1,0
5.36,0,1,0,0,0,0,0,0,1,0
5.364,0,1,0,0,0,0,0,0,1,0
5.368,0,1,0,0,0,0,0,0,1,0
5.372,0,1,0,0,0,0,0,0,1,0
5.376,0,1,0,0,0,0,0,0,1,0
5.38,0,1,0,0,0,0,0,0,1,0
5.384,0,1,0,0,0,0,0,0,1,0
5.388,0,1,0,0,0,0,0,0,1,0
5.392,0,1,0,0,0,0,0,0,1,0
5.396,0,1,0,0,0,0,0,0,1,0
5.4,0,1,0,0,0,0,0,0,1,0
5.404,0,1,0,0,0,0,0,0,1,0
5.408,0,1,0,0,0,0,0,0,1,0
5.412,0,1,0,0,0,0,0,0,1,0
5.416,0,1,0,0,0,0,0,0,1,0
5.42,0,1,0,0,0,0,0,0,1,0
5.424,0,1,0,0,0,0,0,0,1,0
5.428,0,1,0,0,0,0,0,0,1,0
5.432,0,1,0,0,0,0,0,0,1,0
5.436,0,1,0,0,0,0,0,0,1,0
5.44,0,1,0,0,0,0,0,0,1,0
5.444,0,1,0,0,0,0,0,0,1,0
5.448,0,1,0,0,0,0,0,0,1,0
5.452,0,1,0,0,0,0,0,0,1,0
5.456,0,1,0,0,0,0,0,0,1,0
5.46,0,1,0,0,0,0,0,0,1,0
5.464,0,1,0,0,0,0,0,0,1,0
5.468,0,1,0,0,0,0,0,0,1,0
5.472,0,1,0,0,0,0,0,0,1,0
5.476,0,1,0,0,0,0,0,0,1,0
5.48,0,1,0,0,0,0,0,0,1,0
5.484,0,1,0,0,0,0,0,0,1,0
5.488,0,1,0,0,0,0,0,0,1,0
5.492,0,1,0,0,0,0,0,0,1,0
5.496,0,1,0,0,0,0,0,0,1,0
5.5,0,1,0,0,0,0,0,0,1,0
5.504,0,1,0,0,0,0,0,0,1,0
5.508,0,1,0,0,0,0,0,0,1,0
5.512,0,1,0,0,0,0,0,0,1,0
5.516,0,1,0,0,0,0,0,0,1,0
5.52,0,1,0,0,0,0,0,0,1,0
5.524,0,1,0,0,0,0,0,0,1,0
5.528,0,1,0,0,0,0,0,0,1,0
5.532,0,1,0,0,0,0,0,0,1,0
5.536,0,1,0,0,0,0,0,0,1,0
5.54,0,1,0,0,0,0,0,0,1,0
5.544,0,1,0,0,0,0,0,0,1,0
5.548,0,1,0,0,0,0,0,0,1,0
5.552,0,1,0,0,0,0,0,0,1,0
5.556,0,1,0,0,0,0,0,0,1,0
5.56,0,1,0,0,0,0,0,0,1,0
5.564,0,1,0,0,0,0,0,0,1,0
5.568,0,1,0,0,0,0,0,0,1,0
5.572,0,1,0,0,0,0,0,0,1,0
5.576,0,1,0,0,0,0,0,0,1,0
5.58,0,1,0,0,0,0,0,0,1,0
5.584,0,1,0,0,0,0,0,0,1,0
5.588,0,1,0,0,0,0,0,0,1,0
5.592,0,1,0,0,0,0,0,0,1,0
5.596,0,1,0,0,0,0,0,0,1,0
5.6,0,1,0,0,0,0,0,0,1,0
5.604,0,1,0,0,0,0,0,0,1,0
5.608,0,1,0,0,0,0,0,0,1,0
5.612,0,1,0,0,0,0,0,0,1,0
5.616,0,1,0,0,0,0,0,0,1,0
5.62,0,1,0,0,0,0,0,0,1,0
5.624,0,1,0,0,0,0,0,0,1,0
5.628,0,1,0,0,0,0,0,0,1,0
5.632,0,1,0,0,0,0,0,0,1,0
5.636,0,1,0,0,0,0,0,0,1,0
5.64,0,1,0,0,0,0,0,0,1,0
5.644,0,1,0,0,0,0,0,0,1,0
5.648,0,1,0,0,0,0,0,0,1,0
5.652,0,1,0,0,0,0,0,0,1,0
5.656,0,1,0,0,0,0,0,0,1,0
5.66,0,1,0,0,0,0,0,0,1,0
5.664,0,1,0,0,0,0,0,0,1,0
5.668,0,1,0,0,0,0,0,0,1,0
5.672,0,1,0,0,0,0,0,0,1,0
5.676,0,1,0,0,0,0,0,0,1,0
5.68,0,1,0,0,0,0,0,0,1,0
5.684,0,1,0,0,0,0,0,0,1,0
5.688,0,1,0,0,0,0,0,0,1,0
5.692,0,1,0,0,0,0,0,0,1,0
5.696,0,1,0,0,0,0,0,0,1,0
5.7,0,1,0,0,0,0,0,0,1,0
5.704,0,1,0,0,0,0,0,0,1,0
5.708,0,1,0,0,0,0,0,0,1,0
5.712,0,1,0,0,0,0,0,0,1,0
5.716,0,1,0,0,0,0,0,0,1,0
5.72,0,1,0,0,0,0,0,0,1,0
5.724,0,1,0,0,0,0,0,0,1,0
5.728,0,1,0,0,0,0,0,0,1,0
5.732,0,1,0,0,0,0,0,0,1,0
5.736,0,1,0,0,0,0,0,0,1,0
5.74,0,1,0,0,0,0,0,0,1,0
5.744,0,1,0,0,0,0,0,0,1,0
5.748,0,1,0,0,0,0,0,0,1,0
5.752,0,1,0,0,0,0,0,0,1,0
5.756,0,1,0,0,0,0,0,0,1,0
5.76,0,1,0,0,0,0,0,0,1,0
5.764,0,1,0,0,0,0,0,0,1,0
5.768,0,1,0,0,0,0,0,0,1,0
5.772,0,1,0,0,0,0,0,0,1,0
5.776,0,1,0,0,0,0,0,0,1,0
5.78,0,1,0,0,0,0,0,0,1,0
5.784,0,1,0,0,0,0,0,0,1,0
5.788,0,1,0,0,0,0,0,0,1,0
5.792,0,1,0,0,0,0,0,0,1,0
5.796,0,1,0,0,0,0,0,0,1,0
5.8,0,1,0,0,0,0,0,0,1,0
5.804,0,1,0,0,0,0,0,0,1,0
5.808,0,1,0,0,0,0,0,0,1,0
5.812,0,1,0,0,0,0,0,0,1,0
5.816,0,1,0,0,0,0,0,0,1,0
5.82,0,1,0,0,0,0,0,0,1,0
5.824,0,1,0,0,0,0,0,0,1,0
5.828,0,1,0,0,0,0,0,0,1,0
5.832,0,1,0,0,0,0,0,0,1,0
5.836,0,1,0,0,0,0,0,0,1,0
5.84,0,1,0,0,0,0,0,0,1,0
5.844,0,1,0,0,0,0,0,0,1,0
5.848,0,1,0,0,0,0,0,0,1,0
5.852,0,1,0,0,0,0,0,0,1,0
5.856,0,1,0,0,0,0,0,0,1,0
5.86,0,1,0,0,0,0,0,0,1,0
5.864,0,1,0,0,0,0,0,0,1,0
5.868,0,1,0,0,0,0,0,0,1,0
5.872,0,1,0,0,0,0,0,0,1,0
5.876,0,1,0,0,0,0,0,0,1,0
5.88,0,1,0,0,0,0,0,0,1,0
5.884,0,1,0,0,0,0,0,0,1,0
5.888,0,1,0,0,0,0,0,0,1,0
5.892,0,1,0,0,0,0,0,0,1,0
5.896,0,1,0,0,0,0,0,0,1,0
5.9,0,1,0,0,0,0,0,0,1,0
5.904,0,1,0,0,0,0,0,0,1,0
5.908,0,1,0,0,0,0,0,0,1,0
5.912,0,1,0,0,0,0,0,0,1,0
5.916,0,1,0,0,0,0,0,0,1,0
5.92,0,1,0,0,0,0,0,0,1,0
5.924,0,1,0,0,0,0,0,0,1,0
5.928,0,1,0,0,0,0,0,0,1,0
5.932,0,1,0,0,0,0,0,0,1,0
5.936,0,1,0,0,0,0,0,0,1,0
5.94,0,1,0,0,0,0,0,0,1,0
5.944,0,1,0,0,0,0,0,0,1,0
5.948,0,1,0,0,0,0,0,0,1,0
5.952,0,1,0,0,0,0,0,0,1,0
5.956,0,1,0,0,0,0,0,0,1,0
5.96,0,1,0,0,0,0,0,0,1,0
5.964,0,1,0,0,0,0,0,0,1,0
5.968,0,1,0,0,0,0,0,0,1,0
5.972,0,1,0,0,0,0,0,0,1,0
5.976,0,1,0,0,0,0,0,0,1,0
5.98,0,1,0,0,0,0,0,0,1,0
5.984,0,1,0,0,0,0,0,0,1,0
5.988,0,1,0,0,0,0,0,0,1,0
5.992,0,1,0,0,0,0,0,0,1,0
5.996,0,1,0,0,0,0,0,0,1,0
6,0,1,0,0,0,0,0,0,1,0
6,0,0,0,0,0,0,0,0,0,1
6.004,0,0,0,0,0,0,0,0,0,1
6.008,0,0,0,0,0,0,0,0,0,1
6.012,0,0,0,0,0,0,0,0,0,1
6.016,0,0,0,0,0,0,0,0,0,1
6.02,0,0,0,0,0,0,0,0,0,1
6.024,0,0,0,0,0,0,0,0,0,1
6.028,0,0,0,0,0,0,0,0,0,1
6.032,0,0,0,0,0,0,0,0,0,1
6.036,0,0,0,0,0,0,0,0,0,1
6.04,0,0,0,0,0,0,0,0,0,1
6.044,0,0,0,0,0,0,0,0,0,1
6.048,0,0,0,0,0,0,0,0,0,1
6.052,0,0,0,0,0,0,0,0,0,1
6.056,0,0,0,0,0,0,0,0,0,1
6.06,0,0,0,0,0,0,0,0,0,1
6.064,0,0,0,0,0,0,0,0,0,1
6.068,0,0,0,0,0,0,0,0,0,1
6.072,0,0,0,0,0,0,0,0,0,1
6.076,0,0,0,0,0,0,0,0,0,1
6.08,0,0,0,0,0,0,0,0,0,1
6.084,0,0,0,0,0,0,0,0,0,1
6.088,0,0,0,0,0,0,0,0,0,1
6.092,0,0,0,0,0,0,0,0,0,1
6.096,0,0,0,0,0,0,0,0,0,1
6.1,0,0,0,0,0,0,0,0,0,1
6.104,0,0,0,0,0,0,0,0,0,1
6.108,0,0,0,0,0,0,0,0,0,1
6.112,0,0,0,0,0,0,0,0,0,1
6.116,0,0,0,0,0,0,0,0,0,1
6.12,0,0,0,0,0,0,0,0,0,1
6.124,0,0,0,0,0,0,0,0,0,1
6.128,0,0,0,0,0,0,0,0,0,1
6.132,0,0,0,0,0,0,0,0,0,1
6.136,0,0,0,0,0,0,0,0,0,1
6.14,0,0,0,0,0,0,0,0,0,1
6.144,0,0,0,0,0,0,0,0,0,1
6.148,0,0,0,0,0,0,0,0,0,1
6.152,0,0,0,0,0,0,0,0,0,1
6.156,0,0,0,0,0,0,0,0,0,1
6.16,0,0,0,0,0,0,0,0,0,1
6.164,0,0,0,0,0,0,0,0,0,1
6.168,0,0,0,0,0,0,0,0,0,1
6.172,0,0,0,0,0,0,0,0,0,1
6.176,0,0,0,0,0,0,0,0,0,1
6.18,0,0,0,0,0,0,0,0,0,1
6.184,0,0,0,0,0,0,0,0,0,1
6.188,0,0,0,0,0,0,0,0,0,1
6.192,0,0,0,0,0,0,0,0,0,1
6.196,0,0,0,0,0,0,0,0,0,1
6.2,0,0,0,0,0,0,0,0,0,1
6.204,0,0,0,0,0,0,0,0,0,1
6.208,0,0,0,0,0,0,0,0,0,1
6.212,0,0,0,0,0,0,0,0,0,1
6.216,0,0,0,0,0,0,0,0,0,1
6.22,0,0,0,0,0,0,0,0,0,1
6.224,0,0,0,0,0,0,0,0,0,1
6.228,0,0,0,0,0,0,0,0,0,1
6.232,0,0,0,0,0,0,0,0,0,1
6.236,0,0,0,0,0,0,0,0,0,1
6.24,0,0,0,0,0,0,0,0,0,1
6.244,0,0,0,0,0,0,0,0,0,1
6.248,0,0,0,0,0,0,0,0,0,1
6.252,0,0,0,0,0,0,0,0,0,1
6.256,0,0,0,0,0,0,0,0,0,1
6.26,0,0,0,0,0,0,0,0,0,1
6.264,0,0,0,0,0,0,0,0,0,1
6.268,0,0,0,0,0,0,0,0,0,1
6.272,0,0,0,0,0,0,0,0,0,1
6.276,0,0,0,0,0,0,0,0,0,1
6.28,0,0,0,0,0,0,0,0,0,1
6.284,0,0,0,0,0,0,0,0,0,1
6.288,0,0,0,0,0,0,0,0,0,1
6.292,0,0,0,0,0,0,0,0,0,1
6.296,0,0,0,0,0,0,0,0,0,1
6.3,0,0,0,0,0,0,0,0,0,1
6.304,0,0,0,0,0,0,0,0,0,1
6.308,0,0,0,0,0,0,0,0,0,1
6.312,0,0,0,0,0,0,0,0,0,1
6.316,0,0,0,0,0,0,0,0,0,1
6.32,0,0,0,0,0,0,0,0,0,1
6.324,0,0,0,0,0,0,0,0,0,1
6.328,0,0,0,0,0,0,0,0,0,1
6.332,0,0,0,0,0,0,0,0,0,1
6.336,0,0,0,0,0,0,0,0,0,1
6.34,0,0,0,0,0,0,0,0,0,1
6.344,0,0,0,0,0,0,0,0,0,1
6.348,0,0,0,0,0,0,0,0,0,1
6.352,0,0,0,0,0,0,0,0,0,1
6.356,0,0,0,0,0,0,0,0,0,1
6.36,0,0,0,0,0,0,0,0,0,1
6.364,0,0,0,0,0,0,0,0,0,1
6.368,0,0,0,0,0,0,0,0,0,1
6.372,0,0,0,0,0,0,0,0,0,1
6.376,0,0,0,0,0,0,0,0,0,1
6.38,0,0,0,0,0,0,0,0,0,1
6.384,0,0,0,0,0,0,0,0,0,1
6.388,0,0,0,0,0,0,0,0,0,1
6.392,0,0,0,0,0,0,0,0,0,1
6.396,0,0,0,0,0,0,0,0,0,1
6.4,0,0,0,0,0,0,0,0,0,1
6.404,0,0,0,0,0,0,0,0,0,1
6.408,0,0,0,0,0,0,0,0,0,1
6.412,0,0,0,0,0,0,0,0,0,1
6.416,0,0,0,0,0,0,0,0,0,1
6.42,0,0,0,0,0,0,0,0,0,1
6.424,0,0,0,0,0,0,0,0,0,1
6.428,0,0,0,0,0,0,0,0,0,1
6.432,0,0,0,0,0,0,0,0,0,1
6.436,0,0,0,0,0,0,0,0,0,1
6.44,0,0,0,0,0,0,0,0,0,1
6.444,0,0,0,0,0,0,0,0,0,1
6.448,0,0,0,0,0,0,0,0,0,1
6.452,0,0,0,0,0,0,0,0,0,1
6.456,0,0,0,0,0,0,0,0,0,1
6.46,0,0,0,0,0,0,0,0,0,1
6.464,0,0,0,0,0,0,0,0,0,1
6.468,0,0,0,0,0,0,0,0,0,1
6.472,0,0,0,0,0,0,0,0,0,1
6.476,0,0,0,0,0,0,0,0,0,1
6.48,0,0,0,0,0,0,0,0,0,1
6.484,0,0,0,0,0,0,0,0,0,1
6.488,0,0,0,0,0,0,0,0,0,1
6.492,0,0,0,0,0,0,0,0,0,1
6.496,0,0,0,0,0,0,0,0,0,1
6.5,0,0,0,0,0,0,0,0,0,1
6.504,0,0,0,0,0,0,0,0,0,1
6.508,0,0,0,0,0,0,0,0,0,1
6.512,0,0,0,0,0,0,0,0,0,1
6.516,0,0,0,0,0,0,0,0,0,1
6.52,0,0,0,0,0,0,0,0,0,1
6.524,0,0,0,0,0,0,0,0,0,1
6.528,0,0,0,0,0,0,0,0,0,1
6.532,0,0,0,0,0,0,0,0,0,1
6.536,0,0,0,0,0,0,0,0,0,1
6.54,0,0,0,0,0,0,0,0,0,1
6.544,0,0,0,0,0,0,0,0,0,1
6.548,0,0,0,0,0,0,0,0,0,1
6.552,0,0,0,0,0,0,0,0,0,1
6.556,0,0,0,0,0,0,0,0,0,1
6.56,0,0,0,0,0,0,0,0,0,1
6.564,0,0,0,0,0,0,0,0,0,1
6.568,0,0,0,0,0,0,0,0,0,1
6.572,0,0,0,0,0,0,0,0,0,1
6.576,0,0,0,0,0,0,0,0,0,1
6.58,0,0,0,0,0,0,0,0,0,1
6.584,0,0,0,0,0,0,0,0,0,1
6.588,0,0,0,0,0,0,0,0,0,1
6.592,0,0,0,0,0,0,0,0,0,1
6.596,0,0,0,0,0,0,0,0,0,1
6.6,0,0,0,0,0,0,0,0,0,1
6.604,0,0,0,0,0,0,0,0,0,1
6.608,0,0,0,0,0,0,0,0,0,1
6.612,0,0,0,0,0,0,0,0,0,1
6.616,0,0,0,0,0,0,0,0,0,1
6.62,0,0,0,0,0,0,0,0,0,1
6.624,0,0,0,0,0,0,0,0,0,1
6.628,0,0,0,0,0,0,0,0,0,1
6.632,0,0,0,0,0,0,0,0,0,1
6.636,0,0,0,0,0,0,0,0,0,1
6.64,0,0,0,0,0,0,0,0,0,1
6.644,0,0,0,0,0,0,0,0,0,1
6.648,0,0,0,0,0,0,0,0,0,1
6.652,0,0,0,0,0,0,0,0,0,1
6.656,0,0,0,0,0,0,0,0,0,1
6.66,0,0,0,0,0,0,0,0,0,1
6.664,0,0,0,0,0,0,0,0,0,1
6.668,0,0,0,0,0,0,0,0,0,1
6.672,0,0,0,0,0,0,0,0,0,1
6.676,0,0,0,0,0,0,0,0,0,1
6.68,0,0,0,0,0,0,0,0,0,1
6.684,0,0,0,0,0,0,0,0,0,1
6.688,0,0,0,0,0,0,0,0,0,1
6.692,0,0,0,0,0,0,0,0,0,1
6.696,0,0,0,0,0,0,0,0,0,1
6.7,0,0,0,0,0,0,0,0,0,1
6.704,0,0,0,0,0,0,0,0,0,1
6.708,0,0,0,0,0,0,0,0,0,1
6.712,0,0,0,0,0,0,0,0,0,1
6.716,0,0,0,0,0,0,0,0,0,1
6.72,0,0,0,0,0,0,0,0,0,1
6.724,0,0,0,0,0,0,0,0,0,1
6.728,0,0,0,0,0,0,0,0,0,1
6.732,0,0,0,0,0,0,0,0,0,1
6.736,0,0,0,0,0,0,0,0,0,1
6.74,0,0,0,0,0,0,0,0,0,1
6.744,0,0,0,0,0,0,0,0,0,1
6.748,0,0,0,0,0,0,0,0,0,1
6.752,0,0,0,0,0,0,0,0,0,1
6.756,0,0,0,0,0,0,0,0,0,1
6.76,0,0,0,0,0,0,0,0,0,1
6.764,0,0,0,0,0,0,0,0,0,1
6.768,0,0,0,0,0,0,0,0,0,1
6.772,0,0,0,0,0,0,0,0,0,1
6.776,0,0,0,0,0,0,0,0,0,1
6.78,0,0,0,0,0,0,0,0,0,1
6.784,0,0,0,0,0,0,0,0,0,1
6.788,0,0,0,0,0,0,0,0,0,1
6.792,0,0,0,0,0,0,0,0,0,1
6.796,0,0,0,0,0,0,0,0,0,1
6.8,0,0,0,0,0,0,0,0,0,1
6.804,0,0,0,0,0,0,0,0,0,1
6.808,0,0,0,0,0,0,0,0,0,1
6.812,0,0,0,0,0,0,0,0,0,1
6.816,0,0,0,0,0,0,0,0,0,1
6.82,0,0,0,0,0,0,0,0,0,1
6.824,0,0,0,0,0,0,0,0,0,1
6.828,0,0,0,0,0,0,0,0,0,1
6.832,0,0,0,0,0,0,0,0,0,1
6.836,0,0,0,0,0,0,0,0,0,1
6.84,0,0,0,0,0,0,0,0,0,1
6.844,0,0,0,0,0,0,0,0,0,1
6.848,0,0,0,0,0,0,0,0,0,1
6.852,0,0,0,0,0,0,0,0,0,1
6.856,0,0,0,0,0,0,0,0,0,1
6.86,0,0,0,0,0,0,0,0,0,1
6.864,0,0,0,0,0,0,0,0,0,1
6.868,0,0,0,0,0,0,0,0,0,1
6.872,0,0,0,0,0,0,0,0,0,1
6.876,0,0,0,0,0,0,0,0,0,1
6.88,0,0,0,0,0,0,0,0,0,1
