"time","Mux2x1.out"
13.959,1
13.962,1
13.965,1
13.968,1
13.971,1
13.974,1
13.977,1
13.98,1
13.983,1
13.986,1
13.989,1
13.992,1
13.995,1
13.998,1
14.001,1
14.004,1
14.007,1
14.01,1
14.013,1
14.016,1
14.019,1
14.022,1
14.025,1
14.028,1
14.031,1
14.034,1
14.037,1
14.04,1
14.043,1
14.046,1
14.049,1
14.052,1
14.055,1
14.058,1
14.061,1
14.064,1
14.067,1
14.07,1
14.073,1
14.076,1
14.079,1
14.082,1
14.085,1
14.088,1
14.091,1
14.094,1
14.097,1
14.1,1
14.103,1
14.106,1
14.109,1
14.112,1
14.115,1
14.118,1
14.121,1
14.124,1
14.127,1
14.13,1
14.133,1
14.136,1
14.139,1
14.142,1
14.145,1
14.148,1
14.151,1
14.154,1
14.157,1
14.16,1
14.163,1
14.166,1
14.169,1
14.172,1
14.175,1
14.178,1
14.181,1
14.184,1
14.187,1
14.19,1
14.193,1
14.196,1
14.199,1
14.202,1
14.205,1
14.208,1
14.211,1
14.214,1
14.217,1
14.22,1
14.223,1
14.226,1
14.229,1
14.232,1
14.235,1
14.238,1
14.241,1
14.244,1
14.247,1
14.25,1
14.253,1
14.256,1
14.259,1
14.262,1
14.265,1
14.268,1
14.271,1
14.274,1
14.277,1
14.28,1
14.283,1
14.286,1
14.289,1
14.292,1
14.295,1
14.298,1
14.301,1
14.304,1
14.307,1
14.31,1
14.313,1
14.316,1
14.319,1
14.322,1
14.325,1
14.328,1
14.331,1
14.334,1
14.337,1
14.34,1
14.343,1
14.346,1
14.349,1
14.352,1
14.355,1
14.358,1
14.361,1
14.364,1
14.367,1
14.37,1
14.373,1
14.376,1
14.379,1
14.382,1
14.385,1
14.388,1
14.391,1
14.394,1
14.397,1
14.4,1
14.403,1
14.406,1
14.409,1
14.412,1
14.415,1
14.418,1
14.421,1
14.424,1
14.427,1
14.43,1
14.433,1
14.436,1
14.439,1
14.442,1
14.445,1
14.448,1
14.451,1
14.454,1
14.457,1
14.46,1
14.463,1
14.466,1
14.469,1
14.472,1
14.475,1
14.478,1
14.481,1
14.484,1
14.487,1
14.49,1
14.493,1
14.496,1
14.499,1
14.502,1
14.505,1
14.508,1
14.511,1
14.514,1
14.517,1
14.52,1
14.523,1
14.526,1
14.529,1
14.532,1
14.535,1
14.538,1
14.541,1
14.544,1
14.547,1
14.55,1
14.553,1
14.556,1
14.559,1
14.562,1
14.565,1
14.568,1
14.571,1
14.574,1
14.577,1
14.58,1
14.583,1
14.586,1
14.589,1
14.592,1
14.595,1
14.598,1
14.601,1
14.604,1
14.607,1
14.61,1
14.613,1
14.616,1
14.619,1
14.622,1
14.625,1
14.628,1
14.631,1
14.634,1
14.637,1
14.64,1
14.643,1
14.646,1
14.649,1
14.652,1
14.655,1
14.658,1
14.661,1
14.664,1
14.667,1
14.67,1
14.673,1
14.676,1
14.679,1
14.682,1
14.685,1
14.688,1
14.691,1
14.694,1
14.697,1
14.7,1
14.703,1
14.706,1
14.709,1
14.712,1
14.715,1
14.718,1
14.721,1
14.724,1
14.727,1
14.73,1
14.733,1
14.736,1
14.739,1
14.742,1
14.745,1
14.748,1
14.751,1
14.754,1
14.757,1
14.76,1
14.763,1
14.766,1
14.769,1
14.772,1
14.775,1
14.778,1
14.781,1
14.784,1
14.787,1
14.79,1
14.793,1
14.796,1
14.799,1
14.802,1
14.805,1
14.808,1
14.811,1
14.814,1
14.817,1
14.82,1
14.823,1
14.826,1
14.829,1
14.832,1
14.835,1
14.838,1
14.841,1
14.844,1
14.847,1
14.85,1
14.853,1
14.856,1
14.859,1
14.862,1
14.865,1
14.868,1
14.871,1
14.874,1
14.877,1
14.88,1
14.883,1
14.886,1
14.889,1
14.892,1
14.895,1
14.898,1
14.901,1
14.904,1
14.907,1
14.91,1
14.913,1
14.916,1
14.919,1
14.922,1
14.925,1
14.928,1
14.931,1
14.934,1
14.937,1
14.94,1
14.943,1
14.946,1
14.949,1
14.952,1
14.955,1
14.958,1
14.961,1
14.964,1
14.967,1
14.97,1
14.973,1
14.976,1
14.979,1
14.982,1
14.985,1
14.988,1
14.991,1
14.994,1
14.997,1
15,1
15,1
