"time","transition1.enableFire","transition2.enableFire"
1.744,0,0
1.745,0,0
1.746,0,0
1.747,0,0
1.748,0,0
1.749,0,0
1.75,0,0
1.751,0,0
1.752,0,0
1.753,0,0
1.754,0,0
1.755,0,0
1.756,0,0
1.757,0,0
1.758,0,0
1.759,0,0
1.76,0,0
1.761,0,0
1.762,0,0
1.763,0,0
1.764,0,0
1.765,0,0
1.766,0,0
1.767,0,0
1.768,0,0
1.769,0,0
1.77,0,0
1.771,0,0
1.772,0,0
1.773,0,0
1.774,0,0
1.775,0,0
1.776,0,0
1.777,0,0
1.778,0,0
1.779,0,0
1.78,0,0
1.781,0,0
1.782,0,0
1.783,0,0
1.784,0,0
1.785,0,0
1.786,0,0
1.787,0,0
1.788,0,0
1.789,0,0
1.79,0,0
1.791,0,0
1.792,0,0
1.793,0,0
1.794,0,0
1.795,0,0
1.796,0,0
1.797,0,0
1.798,0,0
1.799,0,0
1.8,0,0
1.801,0,0
1.802,0,0
1.803,0,0
1.804,0,0
1.805,0,0
1.806,0,0
1.807,0,0
1.808,0,0
1.809,0,0
1.81,0,0
1.811,0,0
1.812,0,0
1.813,0,0
1.814,0,0
1.815,0,0
1.816,0,0
1.817,0,0
1.818,0,0
1.819,0,0
1.82,0,0
1.821,0,0
1.822,0,0
1.823,0,0
1.824,0,0
1.825,0,0
1.826,0,0
1.827,0,0
1.828,0,0
1.829,0,0
1.83,0,0
1.831,0,0
1.832,0,0
1.833,0,0
1.834,0,0
1.835,0,0
1.836,0,0
1.837,0,0
1.838,0,0
1.839,0,0
1.84,0,0
1.841,0,0
1.842,0,0
1.843,0,0
1.844,0,0
1.845,0,0
1.846,0,0
1.847,0,0
1.848,0,0
1.849,0,0
1.85,0,0
1.851,0,0
1.852,0,0
1.853,0,0
1.854,0,0
1.855,0,0
1.856,0,0
1.857,0,0
1.858,0,0
1.859,0,0
1.86,0,0
1.861,0,0
1.862,0,0
1.863,0,0
1.864,0,0
1.865,0,0
1.866,0,0
1.867,0,0
1.868,0,0
1.869,0,0
1.87,0,0
1.871,0,0
1.872,0,0
1.873,0,0
1.874,0,0
1.875,0,0
1.876,0,0
1.877,0,0
1.878,0,0
1.879,0,0
1.88,0,0
1.881,0,0
1.882,0,0
1.883,0,0
1.884,0,0
1.885,0,0
1.886,0,0
1.887,0,0
1.888,0,0
1.889,0,0
1.89,0,0
1.891,0,0
1.892,0,0
1.893,0,0
1.894,0,0
1.895,0,0
1.896,0,0
1.897,0,0
1.898,0,0
1.899,0,0
1.9,0,0
1.901,0,0
1.902,0,0
1.903,0,0
1.904,0,0
1.905,0,0
1.906,0,0
1.907,0,0
1.908,0,0
1.909,0,0
1.91,0,0
1.911,0,0
1.912,0,0
1.913,0,0
1.914,0,0
1.915,0,0
1.916,0,0
1.917,0,0
1.918,0,0
1.919,0,0
1.92,0,0
1.921,0,0
1.922,0,0
1.923,0,0
1.924,0,0
1.925,0,0
1.926,0,0
1.927,0,0
1.928,0,0
1.929,0,0
1.93,0,0
1.931,0,0
1.932,0,0
1.933,0,0
1.934,0,0
1.935,0,0
1.936,0,0
1.937,0,0
1.938,0,0
1.939,0,0
1.94,0,0
1.941,0,0
1.942,0,0
1.943,0,0
1.944,0,0
1.945,0,0
1.946,0,0
1.947,0,0
1.948,0,0
1.949,0,0
1.95,0,0
1.951,0,0
1.952,0,0
1.953,0,0
1.954,0,0
1.955,0,0
1.956,0,0
1.957,0,0
1.958,0,0
1.959,0,0
1.96,0,0
1.961,0,0
1.962,0,0
1.963,0,0
1.964,0,0
1.965,0,0
1.966,0,0
1.967,0,0
1.968,0,0
1.969,0,0
1.97,0,0
1.971,0,0
1.972,0,0
1.973,0,0
1.974,0,0
1.975,0,0
1.976,0,0
1.977,0,0
1.978,0,0
1.979,0,0
1.98,0,0
1.981,0,0
1.982,0,0
1.983,0,0
1.984,0,0
1.985,0,0
1.986,0,0
1.987,0,0
1.988,0,0
1.989,0,0
1.99,0,0
1.991,0,0
1.992,0,0
1.993,0,0
1.994,0,0
1.995,0,0
1.996,0,0
1.997,0,0
1.998,0,0
1.999,0,0
2,0,0
2.00000000000129,0,0
2.00000000000129,1,0
2.001,1,0
2.002,1,0
2.003,1,0
2.004,1,0
2.005,1,0
2.006,1,0
2.007,1,0
2.008,1,0
2.009,1,0
2.01,1,0
2.011,1,0
2.012,1,0
2.013,1,0
2.014,1,0
2.015,1,0
2.016,1,0
2.017,1,0
2.018,1,0
2.019,1,0
2.02,1,0
2.021,1,0
2.022,1,0
2.023,1,0
2.024,1,0
2.025,1,0
2.026,1,0
2.027,1,0
2.028,1,0
2.029,1,0
2.03,1,0
2.031,1,0
2.032,1,0
2.033,1,0
2.034,1,0
2.035,1,0
2.036,1,0
2.037,1,0
2.038,1,0
2.039,1,0
2.04,1,0
2.041,1,0
2.042,1,0
2.043,1,0
2.044,1,0
2.045,1,0
2.046,1,0
2.047,1,0
2.048,1,0
2.049,1,0
2.05,1,0
2.051,1,0
2.052,1,0
2.053,1,0
2.054,1,0
2.055,1,0
2.056,1,0
2.057,1,0
2.058,1,0
2.059,1,0
2.06,1,0
2.061,1,0
2.062,1,0
2.063,1,0
2.064,1,0
2.065,1,0
2.066,1,0
2.067,1,0
2.068,1,0
2.069,1,0
2.07,1,0
2.071,1,0
2.072,1,0
2.073,1,0
2.074,1,0
2.075,1,0
2.076,1,0
2.077,1,0
2.078,1,0
2.079,1,0
2.08,1,0
2.081,1,0
2.082,1,0
2.083,1,0
2.084,1,0
2.085,1,0
2.086,1,0
2.087,1,0
2.088,1,0
2.089,1,0
2.09,1,0
2.091,1,0
2.092,1,0
2.093,1,0
2.094,1,0
2.095,1,0
2.096,1,0
2.097,1,0
2.098,1,0
2.099,1,0
2.1,1,0
2.101,1,0
2.102,1,0
2.103,1,0
2.104,1,0
2.105,1,0
2.106,1,0
2.107,1,0
2.108,1,0
2.109,1,0
2.11,1,0
2.111,1,0
2.112,1,0
2.113,1,0
2.114,1,0
2.115,1,0
2.116,1,0
2.117,1,0
2.118,1,0
2.119,1,0
2.12,1,0
2.121,1,0
2.122,1,0
2.123,1,0
2.124,1,0
2.125,1,0
2.126,1,0
2.127,1,0
2.128,1,0
2.129,1,0
2.13,1,0
2.131,1,0
2.132,1,0
2.133,1,0
2.134,1,0
2.135,1,0
2.136,1,0
2.137,1,0
2.138,1,0
2.139,1,0
2.14,1,0
2.141,1,0
2.142,1,0
2.143,1,0
2.144,1,0
2.145,1,0
2.146,1,0
2.147,1,0
2.148,1,0
2.149,1,0
2.15,1,0
2.151,1,0
2.152,1,0
2.153,1,0
2.154,1,0
2.155,1,0
2.156,1,0
2.157,1,0
2.158,1,0
2.159,1,0
2.16,1,0
2.161,1,0
2.162,1,0
2.163,1,0
2.164,1,0
2.165,1,0
2.166,1,0
2.167,1,0
2.168,1,0
2.169,1,0
2.17,1,0
2.171,1,0
2.172,1,0
2.173,1,0
2.174,1,0
2.175,1,0
2.176,1,0
2.177,1,0
2.178,1,0
2.179,1,0
2.18,1,0
2.181,1,0
2.182,1,0
2.183,1,0
2.184,1,0
2.185,1,0
2.186,1,0
2.187,1,0
2.188,1,0
2.189,1,0
2.19,1,0
2.191,1,0
2.192,1,0
2.193,1,0
2.194,1,0
2.195,1,0
2.196,1,0
2.197,1,0
2.198,1,0
2.199,1,0
2.2,1,0
2.201,1,0
2.202,1,0
2.203,1,0
2.204,1,0
2.205,1,0
2.206,1,0
2.207,1,0
2.208,1,0
2.209,1,0
2.21,1,0
2.211,1,0
2.212,1,0
2.213,1,0
2.214,1,0
2.215,1,0
2.216,1,0
2.217,1,0
2.218,1,0
2.219,1,0
2.22,1,0
2.221,1,0
2.222,1,0
2.223,1,0
2.224,1,0
2.225,1,0
2.226,1,0
2.227,1,0
2.228,1,0
2.229,1,0
2.23,1,0
2.231,1,0
2.232,1,0
2.233,1,0
2.234,1,0
2.235,1,0
2.236,1,0
2.237,1,0
2.238,1,0
2.239,1,0
2.24,1,0
2.241,1,0
2.242,1,0
2.243,1,0
2.244,1,0
2.245,1,0
2.246,1,0
2.247,1,0
2.248,1,0
2.249,1,0
2.25,1,0
2.251,1,0
2.252,1,0
2.253,1,0
2.254,1,0
2.255,1,0
2.256,1,0
2.257,1,0
2.258,1,0
2.259,1,0
2.26,1,0
2.261,1,0
2.262,1,0
2.263,1,0
2.264,1,0
2.265,1,0
2.266,1,0
2.267,1,0
2.268,1,0
2.269,1,0
2.27,1,0
2.271,1,0
2.272,1,0
2.273,1,0
2.274,1,0
2.275,1,0
2.276,1,0
2.277,1,0
2.278,1,0
2.279,1,0
2.28,1,0
2.281,1,0
2.282,1,0
2.283,1,0
2.284,1,0
2.285,1,0
2.286,1,0
2.287,1,0
2.288,1,0
2.289,1,0
2.29,1,0
2.291,1,0
2.292,1,0
2.293,1,0
2.294,1,0
2.295,1,0
2.296,1,0
2.297,1,0
2.298,1,0
2.299,1,0
2.3,1,0
2.301,1,0
2.302,1,0
2.303,1,0
2.304,1,0
2.305,1,0
2.306,1,0
2.307,1,0
2.308,1,0
2.309,1,0
2.31,1,0
2.311,1,0
2.312,1,0
2.313,1,0
2.314,1,0
2.315,1,0
2.316,1,0
2.317,1,0
2.318,1,0
2.319,1,0
2.32,1,0
2.321,1,0
2.322,1,0
2.323,1,0
2.324,1,0
2.325,1,0
2.326,1,0
2.327,1,0
2.328,1,0
2.329,1,0
2.33,1,0
2.331,1,0
2.332,1,0
2.333,1,0
2.334,1,0
2.335,1,0
2.336,1,0
2.337,1,0
2.338,1,0
2.339,1,0
2.34,1,0
2.341,1,0
2.342,1,0
2.343,1,0
2.344,1,0
2.345,1,0
2.346,1,0
2.347,1,0
2.348,1,0
2.349,1,0
2.35,1,0
2.351,1,0
2.352,1,0
2.353,1,0
2.354,1,0
2.355,1,0
2.356,1,0
2.357,1,0
2.358,1,0
2.359,1,0
2.36,1,0
2.361,1,0
2.362,1,0
2.363,1,0
2.364,1,0
2.365,1,0
2.366,1,0
2.367,1,0
2.368,1,0
2.369,1,0
2.37,1,0
2.371,1,0
2.372,1,0
2.373,1,0
2.374,1,0
2.375,1,0
2.376,1,0
2.377,1,0
2.378,1,0
2.379,1,0
2.38,1,0
2.381,1,0
2.382,1,0
2.383,1,0
2.384,1,0
2.385,1,0
2.386,1,0
2.387,1,0
2.388,1,0
2.389,1,0
2.39,1,0
2.391,1,0
2.392,1,0
2.393,1,0
2.394,1,0
2.395,1,0
2.396,1,0
2.397,1,0
2.398,1,0
2.399,1,0
2.4,1,0
2.401,1,0
2.402,1,0
2.403,1,0
2.404,1,0
2.405,1,0
2.406,1,0
2.407,1,0
2.408,1,0
2.409,1,0
2.41,1,0
2.411,1,0
2.412,1,0
2.413,1,0
2.414,1,0
2.415,1,0
2.416,1,0
2.417,1,0
2.418,1,0
2.419,1,0
2.42,1,0
2.421,1,0
2.422,1,0
2.423,1,0
2.424,1,0
2.425,1,0
2.426,1,0
2.427,1,0
2.428,1,0
2.429,1,0
2.43,1,0
2.431,1,0
2.432,1,0
2.433,1,0
2.434,1,0
2.435,1,0
2.436,1,0
2.437,1,0
2.438,1,0
2.439,1,0
2.44,1,0
2.441,1,0
2.442,1,0
2.443,1,0
2.444,1,0
2.445,1,0
2.446,1,0
2.447,1,0
2.448,1,0
2.449,1,0
2.45,1,0
2.451,1,0
2.452,1,0
2.453,1,0
2.454,1,0
2.455,1,0
2.456,1,0
2.457,1,0
2.458,1,0
2.459,1,0
2.46,1,0
2.461,1,0
2.462,1,0
2.463,1,0
2.464,1,0
2.465,1,0
2.466,1,0
2.467,1,0
2.468,1,0
2.469,1,0
2.47,1,0
2.471,1,0
2.472,1,0
2.473,1,0
2.474,1,0
2.475,1,0
2.476,1,0
2.477,1,0
2.478,1,0
2.479,1,0
2.48,1,0
2.481,1,0
2.482,1,0
2.483,1,0
2.484,1,0
2.485,1,0
2.486,1,0
2.487,1,0
2.488,1,0
2.489,1,0
2.49,1,0
2.491,1,0
2.492,1,0
2.493,1,0
2.494,1,0
2.495,1,0
2.496,1,0
2.497,1,0
2.498,1,0
2.499,1,0
2.5,1,0
2.501,1,0
2.502,1,0
2.503,1,0
2.504,1,0
2.505,1,0
2.506,1,0
2.507,1,0
2.508,1,0
2.509,1,0
2.51,1,0
2.511,1,0
2.512,1,0
2.513,1,0
2.514,1,0
2.515,1,0
2.516,1,0
2.517,1,0
2.518,1,0
2.519,1,0
2.52,1,0
2.521,1,0
2.522,1,0
2.523,1,0
2.524,1,0
2.525,1,0
2.526,1,0
2.527,1,0
2.528,1,0
2.529,1,0
2.53,1,0
2.531,1,0
2.532,1,0
2.533,1,0
2.534,1,0
2.535,1,0
2.536,1,0
2.537,1,0
2.538,1,0
2.539,1,0
2.54,1,0
2.541,1,0
2.542,1,0
2.543,1,0
2.544,1,0
2.545,1,0
2.546,1,0
2.547,1,0
2.548,1,0
2.549,1,0
2.55,1,0
2.551,1,0
2.552,1,0
2.553,1,0
2.554,1,0
2.555,1,0
2.556,1,0
2.557,1,0
2.558,1,0
2.559,1,0
2.56,1,0
2.561,1,0
2.562,1,0
2.563,1,0
2.564,1,0
2.565,1,0
2.566,1,0
2.567,1,0
2.568,1,0
2.569,1,0
2.57,1,0
2.571,1,0
2.572,1,0
2.573,1,0
2.574,1,0
2.575,1,0
2.576,1,0
2.577,1,0
2.578,1,0
2.579,1,0
2.58,1,0
2.581,1,0
2.582,1,0
2.583,1,0
2.584,1,0
2.585,1,0
2.586,1,0
2.587,1,0
2.588,1,0
2.589,1,0
2.59,1,0
2.591,1,0
2.592,1,0
2.593,1,0
2.594,1,0
2.595,1,0
2.596,1,0
2.597,1,0
2.598,1,0
2.599,1,0
2.6,1,0
2.601,1,0
2.602,1,0
2.603,1,0
2.604,1,0
2.605,1,0
2.606,1,0
2.607,1,0
2.608,1,0
2.609,1,0
2.61,1,0
2.611,1,0
2.612,1,0
2.613,1,0
2.614,1,0
2.615,1,0
2.616,1,0
2.617,1,0
2.618,1,0
2.619,1,0
2.62,1,0
2.621,1,0
2.622,1,0
2.623,1,0
2.624,1,0
2.625,1,0
2.626,1,0
2.627,1,0
2.628,1,0
2.629,1,0
2.63,1,0
2.631,1,0
2.632,1,0
2.633,1,0
2.634,1,0
2.635,1,0
2.636,1,0
2.637,1,0
2.638,1,0
2.639,1,0
2.64,1,0
2.641,1,0
2.642,1,0
2.643,1,0
2.644,1,0
2.645,1,0
2.646,1,0
2.647,1,0
2.648,1,0
2.649,1,0
2.65,1,0
2.651,1,0
2.652,1,0
2.653,1,0
2.654,1,0
2.655,1,0
2.656,1,0
2.657,1,0
2.658,1,0
2.659,1,0
2.66,1,0
2.661,1,0
2.662,1,0
2.663,1,0
2.664,1,0
2.665,1,0
2.666,1,0
2.667,1,0
2.668,1,0
2.669,1,0
2.67,1,0
2.671,1,0
2.672,1,0
2.673,1,0
2.674,1,0
2.675,1,0
2.676,1,0
2.677,1,0
2.678,1,0
2.679,1,0
2.68,1,0
2.681,1,0
2.682,1,0
2.683,1,0
2.684,1,0
2.685,1,0
2.686,1,0
2.687,1,0
2.688,1,0
2.689,1,0
2.69,1,0
2.691,1,0
2.692,1,0
2.693,1,0
2.694,1,0
2.695,1,0
2.696,1,0
2.697,1,0
2.698,1,0
2.699,1,0
2.7,1,0
2.701,1,0
2.702,1,0
2.703,1,0
2.704,1,0
2.705,1,0
2.706,1,0
2.707,1,0
2.708,1,0
2.709,1,0
2.71,1,0
2.711,1,0
2.712,1,0
2.713,1,0
2.714,1,0
2.715,1,0
2.716,1,0
2.717,1,0
2.718,1,0
2.719,1,0
2.72,1,0
2.721,1,0
2.722,1,0
2.723,1,0
2.724,1,0
2.725,1,0
2.726,1,0
2.727,1,0
2.728,1,0
2.729,1,0
2.73,1,0
2.731,1,0
2.732,1,0
2.733,1,0
2.734,1,0
2.735,1,0
2.736,1,0
2.737,1,0
2.738,1,0
2.739,1,0
2.74,1,0
2.741,1,0
2.742,1,0
2.743,1,0
2.744,1,0
2.745,1,0
2.746,1,0
2.747,1,0
2.748,1,0
2.749,1,0
2.75,1,0
2.751,1,0
2.752,1,0
2.753,1,0
2.754,1,0
2.755,1,0
2.756,1,0
2.757,1,0
2.758,1,0
2.759,1,0
2.76,1,0
2.761,1,0
2.762,1,0
2.763,1,0
2.764,1,0
2.765,1,0
2.766,1,0
2.767,1,0
2.768,1,0
2.769,1,0
2.77,1,0
2.771,1,0
2.772,1,0
2.773,1,0
2.774,1,0
2.775,1,0
2.776,1,0
2.777,1,0
2.778,1,0
2.779,1,0
2.78,1,0
2.781,1,0
2.782,1,0
2.783,1,0
2.784,1,0
2.785,1,0
2.786,1,0
2.787,1,0
2.788,1,0
2.789,1,0
2.79,1,0
2.791,1,0
2.792,1,0
2.793,1,0
2.794,1,0
2.795,1,0
2.796,1,0
2.797,1,0
2.798,1,0
2.799,1,0
2.8,1,0
2.801,1,0
2.802,1,0
2.803,1,0
2.804,1,0
2.805,1,0
2.806,1,0
2.807,1,0
2.808,1,0
2.809,1,0
2.81,1,0
2.811,1,0
2.812,1,0
2.813,1,0
2.814,1,0
2.815,1,0
2.816,1,0
2.817,1,0
2.818,1,0
2.819,1,0
2.82,1,0
2.821,1,0
2.822,1,0
2.823,1,0
2.824,1,0
2.825,1,0
2.826,1,0
2.827,1,0
2.828,1,0
2.829,1,0
2.83,1,0
2.831,1,0
2.832,1,0
2.833,1,0
2.834,1,0
2.835,1,0
2.836,1,0
2.837,1,0
2.838,1,0
2.839,1,0
2.84,1,0
2.841,1,0
2.842,1,0
2.843,1,0
2.844,1,0
2.845,1,0
2.846,1,0
2.847,1,0
2.848,1,0
2.849,1,0
2.85,1,0
2.851,1,0
2.852,1,0
2.853,1,0
2.854,1,0
2.855,1,0
2.856,1,0
2.857,1,0
2.858,1,0
2.859,1,0
2.86,1,0
2.861,1,0
2.862,1,0
2.863,1,0
2.864,1,0
2.865,1,0
2.866,1,0
2.867,1,0
2.868,1,0
2.869,1,0
2.87,1,0
2.871,1,0
2.872,1,0
2.873,1,0
2.874,1,0
2.875,1,0
2.876,1,0
2.877,1,0
2.878,1,0
2.879,1,0
2.88,1,0
2.881,1,0
2.882,1,0
2.883,1,0
2.884,1,0
2.885,1,0
2.886,1,0
2.887,1,0
2.888,1,0
2.889,1,0
2.89,1,0
2.891,1,0
2.892,1,0
2.893,1,0
2.894,1,0
2.895,1,0
2.896,1,0
2.897,1,0
2.898,1,0
2.899,1,0
2.9,1,0
2.901,1,0
2.902,1,0
2.903,1,0
2.904,1,0
2.905,1,0
2.906,1,0
2.907,1,0
2.908,1,0
2.909,1,0
2.91,1,0
2.911,1,0
2.912,1,0
2.913,1,0
2.914,1,0
2.915,1,0
2.916,1,0
2.917,1,0
2.918,1,0
2.919,1,0
2.92,1,0
2.921,1,0
2.922,1,0
2.923,1,0
2.924,1,0
2.925,1,0
2.926,1,0
2.927,1,0
2.928,1,0
2.929,1,0
2.93,1,0
2.931,1,0
2.932,1,0
2.933,1,0
2.934,1,0
2.935,1,0
2.936,1,0
2.937,1,0
2.938,1,0
2.939,1,0
2.94,1,0
2.941,1,0
2.942,1,0
2.943,1,0
2.944,1,0
2.945,1,0
2.946,1,0
2.947,1,0
2.948,1,0
2.949,1,0
2.95,1,0
2.951,1,0
2.952,1,0
2.953,1,0
2.954,1,0
2.955,1,0
2.956,1,0
2.957,1,0
2.958,1,0
2.959,1,0
2.96,1,0
2.961,1,0
2.962,1,0
2.963,1,0
2.964,1,0
2.965,1,0
2.966,1,0
2.967,1,0
2.968,1,0
2.969,1,0
2.97,1,0
2.971,1,0
2.972,1,0
2.973,1,0
2.974,1,0
2.975,1,0
2.976,1,0
2.977,1,0
2.978,1,0
2.979,1,0
2.98,1,0
2.981,1,0
2.982,1,0
2.983,1,0
2.984,1,0
2.985,1,0
2.986,1,0
2.987,1,0
2.988,1,0
2.989,1,0
2.99,1,0
2.991,1,0
2.992,1,0
2.993,1,0
2.994,1,0
2.995,1,0
2.996,1,0
2.997,1,0
2.998,1,0
2.999,1,0
3,1,0
3.00000000000129,1,0
3.00000000000129,0,0
3.001,0,0
3.002,0,0
3.003,0,0
3.004,0,0
3.005,0,0
3.006,0,0
3.007,0,0
3.008,0,0
3.009,0,0
3.01,0,0
3.011,0,0
3.012,0,0
3.013,0,0
3.014,0,0
3.015,0,0
3.016,0,0
3.017,0,0
3.018,0,0
3.019,0,0
3.02,0,0
3.021,0,0
3.022,0,0
3.023,0,0
3.024,0,0
3.025,0,0
3.026,0,0
3.027,0,0
3.028,0,0
3.029,0,0
3.03,0,0
3.031,0,0
3.032,0,0
3.033,0,0
3.034,0,0
3.035,0,0
3.036,0,0
3.037,0,0
3.038,0,0
3.039,0,0
3.04,0,0
3.041,0,0
3.042,0,0
3.043,0,0
3.044,0,0
3.045,0,0
3.046,0,0
3.047,0,0
3.048,0,0
3.049,0,0
3.05,0,0
3.051,0,0
3.052,0,0
3.053,0,0
3.054,0,0
3.055,0,0
3.056,0,0
3.057,0,0
3.058,0,0
3.059,0,0
3.06,0,0
3.061,0,0
3.062,0,0
3.063,0,0
3.064,0,0
3.065,0,0
3.066,0,0
3.067,0,0
3.068,0,0
3.069,0,0
3.07,0,0
3.071,0,0
3.072,0,0
3.073,0,0
3.074,0,0
3.075,0,0
3.076,0,0
3.077,0,0
3.078,0,0
3.079,0,0
3.08,0,0
3.081,0,0
3.082,0,0
3.083,0,0
3.084,0,0
3.085,0,0
3.086,0,0
3.087,0,0
3.088,0,0
3.089,0,0
3.09,0,0
3.091,0,0
3.092,0,0
3.093,0,0
3.094,0,0
3.095,0,0
3.096,0,0
3.097,0,0
3.098,0,0
3.099,0,0
3.1,0,0
3.101,0,0
3.102,0,0
3.103,0,0
3.104,0,0
3.105,0,0
3.106,0,0
3.107,0,0
3.108,0,0
3.109,0,0
3.11,0,0
3.111,0,0
3.112,0,0
3.113,0,0
3.114,0,0
3.115,0,0
3.116,0,0
3.117,0,0
3.118,0,0
3.119,0,0
3.12,0,0
3.121,0,0
3.122,0,0
3.123,0,0
3.124,0,0
3.125,0,0
3.126,0,0
3.127,0,0
3.128,0,0
3.129,0,0
3.13,0,0
3.131,0,0
3.132,0,0
3.133,0,0
3.134,0,0
3.135,0,0
3.136,0,0
3.137,0,0
3.138,0,0
3.139,0,0
3.14,0,0
3.141,0,0
3.142,0,0
3.143,0,0
3.144,0,0
3.145,0,0
3.146,0,0
3.147,0,0
3.148,0,0
3.149,0,0
3.15,0,0
3.151,0,0
3.152,0,0
3.153,0,0
3.154,0,0
3.155,0,0
3.156,0,0
3.157,0,0
3.158,0,0
3.159,0,0
3.16,0,0
3.161,0,0
3.162,0,0
3.163,0,0
3.164,0,0
3.165,0,0
3.166,0,0
3.167,0,0
3.168,0,0
3.169,0,0
3.17,0,0
3.171,0,0
3.172,0,0
3.173,0,0
3.174,0,0
3.175,0,0
3.176,0,0
3.177,0,0
3.178,0,0
3.179,0,0
3.18,0,0
3.181,0,0
3.182,0,0
3.183,0,0
3.184,0,0
3.185,0,0
3.186,0,0
3.187,0,0
3.188,0,0
3.189,0,0
3.19,0,0
3.191,0,0
3.192,0,0
3.193,0,0
3.194,0,0
3.195,0,0
3.196,0,0
3.197,0,0
3.198,0,0
3.199,0,0
3.2,0,0
3.201,0,0
3.202,0,0
3.203,0,0
3.204,0,0
3.205,0,0
3.206,0,0
3.207,0,0
3.208,0,0
3.209,0,0
3.21,0,0
3.211,0,0
3.212,0,0
3.213,0,0
3.214,0,0
3.215,0,0
3.216,0,0
3.217,0,0
3.218,0,0
3.219,0,0
3.22,0,0
3.221,0,0
3.222,0,0
3.223,0,0
3.224,0,0
3.225,0,0
3.226,0,0
3.227,0,0
3.228,0,0
3.229,0,0
3.23,0,0
3.231,0,0
3.232,0,0
3.233,0,0
3.234,0,0
3.235,0,0
3.236,0,0
3.237,0,0
3.238,0,0
3.239,0,0
3.24,0,0
3.241,0,0
3.242,0,0
3.243,0,0
3.244,0,0
3.245,0,0
3.246,0,0
3.247,0,0
3.248,0,0
3.249,0,0
3.25,0,0
3.251,0,0
3.252,0,0
3.253,0,0
3.254,0,0
3.255,0,0
3.256,0,0
3.257,0,0
3.258,0,0
3.259,0,0
3.26,0,0
3.261,0,0
3.262,0,0
3.263,0,0
3.264,0,0
3.265,0,0
3.266,0,0
3.267,0,0
3.268,0,0
3.269,0,0
3.27,0,0
3.271,0,0
3.272,0,0
3.273,0,0
3.274,0,0
3.275,0,0
3.276,0,0
3.277,0,0
3.278,0,0
3.279,0,0
3.28,0,0
3.281,0,0
3.282,0,0
3.283,0,0
3.284,0,0
3.285,0,0
3.286,0,0
3.287,0,0
3.288,0,0
3.289,0,0
3.29,0,0
3.291,0,0
3.292,0,0
3.293,0,0
3.294,0,0
3.295,0,0
3.296,0,0
3.297,0,0
3.298,0,0
3.299,0,0
3.3,0,0
3.301,0,0
3.302,0,0
3.303,0,0
3.304,0,0
3.305,0,0
3.306,0,0
3.307,0,0
3.308,0,0
3.309,0,0
3.31,0,0
3.311,0,0
3.312,0,0
3.313,0,0
3.314,0,0
3.315,0,0
3.316,0,0
3.317,0,0
3.318,0,0
3.319,0,0
3.32,0,0
3.321,0,0
3.322,0,0
3.323,0,0
3.324,0,0
3.325,0,0
3.326,0,0
3.327,0,0
3.328,0,0
3.329,0,0
3.33,0,0
3.331,0,0
3.332,0,0
3.333,0,0
3.334,0,0
3.335,0,0
3.336,0,0
3.337,0,0
3.338,0,0
3.339,0,0
3.34,0,0
3.341,0,0
3.342,0,0
3.343,0,0
3.344,0,0
3.345,0,0
3.346,0,0
3.347,0,0
3.348,0,0
3.349,0,0
3.35,0,0
3.351,0,0
3.352,0,0
3.353,0,0
3.354,0,0
3.355,0,0
3.356,0,0
3.357,0,0
3.358,0,0
3.359,0,0
3.36,0,0
3.361,0,0
3.362,0,0
3.363,0,0
3.364,0,0
3.365,0,0
3.366,0,0
3.367,0,0
3.368,0,0
3.369,0,0
3.37,0,0
3.371,0,0
3.372,0,0
3.373,0,0
3.374,0,0
3.375,0,0
3.376,0,0
3.377,0,0
3.378,0,0
3.379,0,0
3.38,0,0
3.381,0,0
3.382,0,0
3.383,0,0
3.384,0,0
3.385,0,0
3.386,0,0
3.387,0,0
3.388,0,0
3.389,0,0
3.39,0,0
3.391,0,0
3.392,0,0
3.393,0,0
3.394,0,0
3.395,0,0
3.396,0,0
3.397,0,0
3.398,0,0
3.399,0,0
3.4,0,0
3.401,0,0
3.402,0,0
3.403,0,0
3.404,0,0
3.405,0,0
3.406,0,0
3.407,0,0
3.408,0,0
3.409,0,0
3.41,0,0
3.411,0,0
3.412,0,0
3.413,0,0
3.414,0,0
3.415,0,0
3.416,0,0
3.417,0,0
3.418,0,0
3.419,0,0
3.42,0,0
3.421,0,0
3.422,0,0
3.423,0,0
3.424,0,0
3.425,0,0
3.426,0,0
3.427,0,0
3.428,0,0
3.429,0,0
3.43,0,0
3.431,0,0
3.432,0,0
3.433,0,0
3.434,0,0
3.435,0,0
3.436,0,0
3.437,0,0
3.438,0,0
3.439,0,0
3.44,0,0
3.441,0,0
3.442,0,0
3.443,0,0
3.444,0,0
3.445,0,0
3.446,0,0
3.447,0,0
3.448,0,0
3.449,0,0
3.45,0,0
3.451,0,0
3.452,0,0
3.453,0,0
3.454,0,0
3.455,0,0
3.456,0,0
3.457,0,0
3.458,0,0
3.459,0,0
3.46,0,0
3.461,0,0
3.462,0,0
3.463,0,0
3.464,0,0
3.465,0,0
3.466,0,0
3.467,0,0
3.468,0,0
3.469,0,0
3.47,0,0
3.471,0,0
3.472,0,0
3.473,0,0
3.474,0,0
3.475,0,0
3.476,0,0
3.477,0,0
3.478,0,0
3.479,0,0
3.48,0,0
3.481,0,0
3.482,0,0
3.483,0,0
3.484,0,0
