"time","compositeStep.transition3.enableFire","compositeStep.transition4.enableFire","compositeStep.transition4a.enableFire","compositeStep.transition5.enableFire","compositeStep.transition6.enableFire","compositeStep.transition6a.enableFire","transition1.enableFire","transition2.enableFire","transition7.enableFire"
3.756,0,0,0,1,0,0,0,0,0
3.759,0,0,0,1,0,0,0,0,0
3.762,0,0,0,1,0,0,0,0,0
3.765,0,0,0,1,0,0,0,0,0
3.768,0,0,0,1,0,0,0,0,0
3.771,0,0,0,1,0,0,0,0,0
3.774,0,0,0,1,0,0,0,0,0
3.777,0,0,0,1,0,0,0,0,0
3.78,0,0,0,1,0,0,0,0,0
3.783,0,0,0,1,0,0,0,0,0
3.786,0,0,0,1,0,0,0,0,0
3.789,0,0,0,1,0,0,0,0,0
3.792,0,0,0,1,0,0,0,0,0
3.795,0,0,0,1,0,0,0,0,0
3.798,0,0,0,1,0,0,0,0,0
3.801,0,0,0,1,0,0,0,0,0
3.804,0,0,0,1,0,0,0,0,0
3.807,0,0,0,1,0,0,0,0,0
3.81,0,0,0,1,0,0,0,0,0
3.813,0,0,0,1,0,0,0,0,0
3.816,0,0,0,1,0,0,0,0,0
3.819,0,0,0,1,0,0,0,0,0
3.822,0,0,0,1,0,0,0,0,0
3.825,0,0,0,1,0,0,0,0,0
3.828,0,0,0,1,0,0,0,0,0
3.831,0,0,0,1,0,0,0,0,0
3.834,0,0,0,1,0,0,0,0,0
3.837,0,0,0,1,0,0,0,0,0
3.84,0,0,0,1,0,0,0,0,0
3.843,0,0,0,1,0,0,0,0,0
3.846,0,0,0,1,0,0,0,0,0
3.849,0,0,0,1,0,0,0,0,0
3.852,0,0,0,1,0,0,0,0,0
3.855,0,0,0,1,0,0,0,0,0
3.858,0,0,0,1,0,0,0,0,0
3.861,0,0,0,1,0,0,0,0,0
3.864,0,0,0,1,0,0,0,0,0
3.867,0,0,0,1,0,0,0,0,0
3.87,0,0,0,1,0,0,0,0,0
3.873,0,0,0,1,0,0,0,0,0
3.876,0,0,0,1,0,0,0,0,0
3.879,0,0,0,1,0,0,0,0,0
3.882,0,0,0,1,0,0,0,0,0
3.885,0,0,0,1,0,0,0,0,0
3.888,0,0,0,1,0,0,0,0,0
3.891,0,0,0,1,0,0,0,0,0
3.894,0,0,0,1,0,0,0,0,0
3.897,0,0,0,1,0,0,0,0,0
3.9,0,0,0,1,0,0,0,0,0
3.903,0,0,0,1,0,0,0,0,0
3.906,0,0,0,1,0,0,0,0,0
3.909,0,0,0,1,0,0,0,0,0
3.912,0,0,0,1,0,0,0,0,0
3.915,0,0,0,1,0,0,0,0,0
3.918,0,0,0,1,0,0,0,0,0
3.921,0,0,0,1,0,0,0,0,0
3.924,0,0,0,1,0,0,0,0,0
3.927,0,0,0,1,0,0,0,0,0
3.93,0,0,0,1,0,0,0,0,0
3.933,0,0,0,1,0,0,0,0,0
3.936,0,0,0,1,0,0,0,0,0
3.939,0,0,0,1,0,0,0,0,0
3.942,0,0,0,1,0,0,0,0,0
3.945,0,0,0,1,0,0,0,0,0
3.948,0,0,0,1,0,0,0,0,0
3.951,0,0,0,1,0,0,0,0,0
3.954,0,0,0,1,0,0,0,0,0
3.957,0,0,0,1,0,0,0,0,0
3.96,0,0,0,1,0,0,0,0,0
3.963,0,0,0,1,0,0,0,0,0
3.966,0,0,0,1,0,0,0,0,0
3.969,0,0,0,1,0,0,0,0,0
3.972,0,0,0,1,0,0,0,0,0
3.975,0,0,0,1,0,0,0,0,0
3.978,0,0,0,1,0,0,0,0,0
3.981,0,0,0,1,0,0,0,0,0
3.984,0,0,0,1,0,0,0,0,0
3.987,0,0,0,1,0,0,0,0,0
3.99,0,0,0,1,0,0,0,0,0
3.993,0,0,0,1,0,0,0,0,0
3.996,0,0,0,1,0,0,0,0,0
3.999,0,0,0,1,0,0,0,0,0
4,0,0,0,1,0,0,0,0,0
4,0,0,0,0,0,0,0,1,0
4.002,0,0,0,0,0,0,0,1,0
4.005,0,0,0,0,0,0,0,1,0
4.008,0,0,0,0,0,0,0,1,0
4.011,0,0,0,0,0,0,0,1,0
4.014,0,0,0,0,0,0,0,1,0
4.017,0,0,0,0,0,0,0,1,0
4.02,0,0,0,0,0,0,0,1,0
4.023,0,0,0,0,0,0,0,1,0
4.026,0,0,0,0,0,0,0,1,0
4.029,0,0,0,0,0,0,0,1,0
4.032,0,0,0,0,0,0,0,1,0
4.035,0,0,0,0,0,0,0,1,0
4.038,0,0,0,0,0,0,0,1,0
4.041,0,0,0,0,0,0,0,1,0
4.044,0,0,0,0,0,0,0,1,0
4.047,0,0,0,0,0,0,0,1,0
4.05,0,0,0,0,0,0,0,1,0
4.053,0,0,0,0,0,0,0,1,0
4.056,0,0,0,0,0,0,0,1,0
4.059,0,0,0,0,0,0,0,1,0
4.062,0,0,0,0,0,0,0,1,0
4.065,0,0,0,0,0,0,0,1,0
4.068,0,0,0,0,0,0,0,1,0
4.071,0,0,0,0,0,0,0,1,0
4.074,0,0,0,0,0,0,0,1,0
4.077,0,0,0,0,0,0,0,1,0
4.08,0,0,0,0,0,0,0,1,0
4.083,0,0,0,0,0,0,0,1,0
4.086,0,0,0,0,0,0,0,1,0
4.089,0,0,0,0,0,0,0,1,0
4.092,0,0,0,0,0,0,0,1,0
4.095,0,0,0,0,0,0,0,1,0
4.098,0,0,0,0,0,0,0,1,0
4.101,0,0,0,0,0,0,0,1,0
4.104,0,0,0,0,0,0,0,1,0
4.107,0,0,0,0,0,0,0,1,0
4.11,0,0,0,0,0,0,0,1,0
4.113,0,0,0,0,0,0,0,1,0
4.116,0,0,0,0,0,0,0,1,0
4.119,0,0,0,0,0,0,0,1,0
4.122,0,0,0,0,0,0,0,1,0
4.125,0,0,0,0,0,0,0,1,0
4.128,0,0,0,0,0,0,0,1,0
4.131,0,0,0,0,0,0,0,1,0
4.134,0,0,0,0,0,0,0,1,0
4.137,0,0,0,0,0,0,0,1,0
4.14,0,0,0,0,0,0,0,1,0
4.143,0,0,0,0,0,0,0,1,0
4.146,0,0,0,0,0,0,0,1,0
4.149,0,0,0,0,0,0,0,1,0
4.152,0,0,0,0,0,0,0,1,0
4.155,0,0,0,0,0,0,0,1,0
4.158,0,0,0,0,0,0,0,1,0
4.161,0,0,0,0,0,0,0,1,0
4.164,0,0,0,0,0,0,0,1,0
4.167,0,0,0,0,0,0,0,1,0
4.17,0,0,0,0,0,0,0,1,0
4.173,0,0,0,0,0,0,0,1,0
4.176,0,0,0,0,0,0,0,1,0
4.179,0,0,0,0,0,0,0,1,0
4.182,0,0,0,0,0,0,0,1,0
4.185,0,0,0,0,0,0,0,1,0
4.188,0,0,0,0,0,0,0,1,0
4.191,0,0,0,0,0,0,0,1,0
4.194,0,0,0,0,0,0,0,1,0
4.197,0,0,0,0,0,0,0,1,0
4.2,0,0,0,0,0,0,0,1,0
4.203,0,0,0,0,0,0,0,1,0
4.206,0,0,0,0,0,0,0,1,0
4.209,0,0,0,0,0,0,0,1,0
4.212,0,0,0,0,0,0,0,1,0
4.215,0,0,0,0,0,0,0,1,0
4.218,0,0,0,0,0,0,0,1,0
4.221,0,0,0,0,0,0,0,1,0
4.224,0,0,0,0,0,0,0,1,0
4.227,0,0,0,0,0,0,0,1,0
4.23,0,0,0,0,0,0,0,1,0
4.233,0,0,0,0,0,0,0,1,0
4.236,0,0,0,0,0,0,0,1,0
4.239,0,0,0,0,0,0,0,1,0
4.242,0,0,0,0,0,0,0,1,0
4.245,0,0,0,0,0,0,0,1,0
4.248,0,0,0,0,0,0,0,1,0
4.251,0,0,0,0,0,0,0,1,0
4.254,0,0,0,0,0,0,0,1,0
4.257,0,0,0,0,0,0,0,1,0
4.26,0,0,0,0,0,0,0,1,0
4.263,0,0,0,0,0,0,0,1,0
4.266,0,0,0,0,0,0,0,1,0
4.269,0,0,0,0,0,0,0,1,0
4.272,0,0,0,0,0,0,0,1,0
4.275,0,0,0,0,0,0,0,1,0
4.278,0,0,0,0,0,0,0,1,0
4.281,0,0,0,0,0,0,0,1,0
4.284,0,0,0,0,0,0,0,1,0
4.287,0,0,0,0,0,0,0,1,0
4.29,0,0,0,0,0,0,0,1,0
4.293,0,0,0,0,0,0,0,1,0
4.296,0,0,0,0,0,0,0,1,0
4.299,0,0,0,0,0,0,0,1,0
4.302,0,0,0,0,0,0,0,1,0
4.305,0,0,0,0,0,0,0,1,0
4.308,0,0,0,0,0,0,0,1,0
4.311,0,0,0,0,0,0,0,1,0
4.314,0,0,0,0,0,0,0,1,0
4.317,0,0,0,0,0,0,0,1,0
4.32,0,0,0,0,0,0,0,1,0
4.323,0,0,0,0,0,0,0,1,0
4.326,0,0,0,0,0,0,0,1,0
4.329,0,0,0,0,0,0,0,1,0
4.332,0,0,0,0,0,0,0,1,0
4.335,0,0,0,0,0,0,0,1,0
4.338,0,0,0,0,0,0,0,1,0
4.341,0,0,0,0,0,0,0,1,0
4.344,0,0,0,0,0,0,0,1,0
4.347,0,0,0,0,0,0,0,1,0
4.35,0,0,0,0,0,0,0,1,0
4.353,0,0,0,0,0,0,0,1,0
4.356,0,0,0,0,0,0,0,1,0
4.359,0,0,0,0,0,0,0,1,0
4.362,0,0,0,0,0,0,0,1,0
4.365,0,0,0,0,0,0,0,1,0
4.368,0,0,0,0,0,0,0,1,0
4.371,0,0,0,0,0,0,0,1,0
4.374,0,0,0,0,0,0,0,1,0
4.377,0,0,0,0,0,0,0,1,0
4.38,0,0,0,0,0,0,0,1,0
4.383,0,0,0,0,0,0,0,1,0
4.386,0,0,0,0,0,0,0,1,0
4.389,0,0,0,0,0,0,0,1,0
4.392,0,0,0,0,0,0,0,1,0
4.395,0,0,0,0,0,0,0,1,0
4.398,0,0,0,0,0,0,0,1,0
4.401,0,0,0,0,0,0,0,1,0
4.404,0,0,0,0,0,0,0,1,0
4.407,0,0,0,0,0,0,0,1,0
4.41,0,0,0,0,0,0,0,1,0
4.413,0,0,0,0,0,0,0,1,0
4.416,0,0,0,0,0,0,0,1,0
4.419,0,0,0,0,0,0,0,1,0
4.422,0,0,0,0,0,0,0,1,0
4.425,0,0,0,0,0,0,0,1,0
4.428,0,0,0,0,0,0,0,1,0
4.431,0,0,0,0,0,0,0,1,0
4.434,0,0,0,0,0,0,0,1,0
4.437,0,0,0,0,0,0,0,1,0
4.44,0,0,0,0,0,0,0,1,0
4.443,0,0,0,0,0,0,0,1,0
4.446,0,0,0,0,0,0,0,1,0
4.449,0,0,0,0,0,0,0,1,0
4.452,0,0,0,0,0,0,0,1,0
4.455,0,0,0,0,0,0,0,1,0
4.458,0,0,0,0,0,0,0,1,0
4.461,0,0,0,0,0,0,0,1,0
4.464,0,0,0,0,0,0,0,1,0
4.467,0,0,0,0,0,0,0,1,0
4.47,0,0,0,0,0,0,0,1,0
4.473,0,0,0,0,0,0,0,1,0
4.476,0,0,0,0,0,0,0,1,0
4.479,0,0,0,0,0,0,0,1,0
4.482,0,0,0,0,0,0,0,1,0
4.485,0,0,0,0,0,0,0,1,0
4.488,0,0,0,0,0,0,0,1,0
4.491,0,0,0,0,0,0,0,1,0
4.494,0,0,0,0,0,0,0,1,0
4.497,0,0,0,0,0,0,0,1,0
4.5,0,0,0,0,0,0,0,1,0
4.503,0,0,0,0,0,0,0,1,0
4.506,0,0,0,0,0,0,0,1,0
4.509,0,0,0,0,0,0,0,1,0
4.512,0,0,0,0,0,0,0,1,0
4.515,0,0,0,0,0,0,0,1,0
4.518,0,0,0,0,0,0,0,1,0
4.521,0,0,0,0,0,0,0,1,0
4.524,0,0,0,0,0,0,0,1,0
4.527,0,0,0,0,0,0,0,1,0
4.53,0,0,0,0,0,0,0,1,0
4.533,0,0,0,0,0,0,0,1,0
4.536,0,0,0,0,0,0,0,1,0
4.539,0,0,0,0,0,0,0,1,0
4.542,0,0,0,0,0,0,0,1,0
4.545,0,0,0,0,0,0,0,1,0
4.548,0,0,0,0,0,0,0,1,0
4.551,0,0,0,0,0,0,0,1,0
4.554,0,0,0,0,0,0,0,1,0
4.557,0,0,0,0,0,0,0,1,0
4.56,0,0,0,0,0,0,0,1,0
4.563,0,0,0,0,0,0,0,1,0
4.566,0,0,0,0,0,0,0,1,0
4.569,0,0,0,0,0,0,0,1,0
4.572,0,0,0,0,0,0,0,1,0
4.575,0,0,0,0,0,0,0,1,0
4.578,0,0,0,0,0,0,0,1,0
4.581,0,0,0,0,0,0,0,1,0
4.584,0,0,0,0,0,0,0,1,0
4.587,0,0,0,0,0,0,0,1,0
4.59,0,0,0,0,0,0,0,1,0
4.593,0,0,0,0,0,0,0,1,0
4.596,0,0,0,0,0,0,0,1,0
4.599,0,0,0,0,0,0,0,1,0
4.602,0,0,0,0,0,0,0,1,0
4.605,0,0,0,0,0,0,0,1,0
4.608,0,0,0,0,0,0,0,1,0
4.611,0,0,0,0,0,0,0,1,0
4.614,0,0,0,0,0,0,0,1,0
4.617,0,0,0,0,0,0,0,1,0
4.62,0,0,0,0,0,0,0,1,0
4.623,0,0,0,0,0,0,0,1,0
4.626,0,0,0,0,0,0,0,1,0
4.629,0,0,0,0,0,0,0,1,0
4.632,0,0,0,0,0,0,0,1,0
4.635,0,0,0,0,0,0,0,1,0
4.638,0,0,0,0,0,0,0,1,0
4.641,0,0,0,0,0,0,0,1,0
4.644,0,0,0,0,0,0,0,1,0
4.647,0,0,0,0,0,0,0,1,0
4.65,0,0,0,0,0,0,0,1,0
4.653,0,0,0,0,0,0,0,1,0
4.656,0,0,0,0,0,0,0,1,0
4.659,0,0,0,0,0,0,0,1,0
4.662,0,0,0,0,0,0,0,1,0
4.665,0,0,0,0,0,0,0,1,0
4.668,0,0,0,0,0,0,0,1,0
4.671,0,0,0,0,0,0,0,1,0
4.674,0,0,0,0,0,0,0,1,0
4.677,0,0,0,0,0,0,0,1,0
4.68,0,0,0,0,0,0,0,1,0
4.683,0,0,0,0,0,0,0,1,0
4.686,0,0,0,0,0,0,0,1,0
4.689,0,0,0,0,0,0,0,1,0
4.692,0,0,0,0,0,0,0,1,0
4.695,0,0,0,0,0,0,0,1,0
4.698,0,0,0,0,0,0,0,1,0
4.701,0,0,0,0,0,0,0,1,0
4.704,0,0,0,0,0,0,0,1,0
4.707,0,0,0,0,0,0,0,1,0
4.71,0,0,0,0,0,0,0,1,0
4.713,0,0,0,0,0,0,0,1,0
4.716,0,0,0,0,0,0,0,1,0
4.719,0,0,0,0,0,0,0,1,0
4.722,0,0,0,0,0,0,0,1,0
4.725,0,0,0,0,0,0,0,1,0
4.728,0,0,0,0,0,0,0,1,0
4.731,0,0,0,0,0,0,0,1,0
4.734,0,0,0,0,0,0,0,1,0
4.737,0,0,0,0,0,0,0,1,0
4.74,0,0,0,0,0,0,0,1,0
4.743,0,0,0,0,0,0,0,1,0
4.746,0,0,0,0,0,0,0,1,0
4.749,0,0,0,0,0,0,0,1,0
4.752,0,0,0,0,0,0,0,1,0
4.755,0,0,0,0,0,0,0,1,0
4.758,0,0,0,0,0,0,0,1,0
4.761,0,0,0,0,0,0,0,1,0
4.764,0,0,0,0,0,0,0,1,0
4.767,0,0,0,0,0,0,0,1,0
4.77,0,0,0,0,0,0,0,1,0
4.773,0,0,0,0,0,0,0,1,0
4.776,0,0,0,0,0,0,0,1,0
4.779,0,0,0,0,0,0,0,1,0
4.782,0,0,0,0,0,0,0,1,0
4.785,0,0,0,0,0,0,0,1,0
4.788,0,0,0,0,0,0,0,1,0
4.791,0,0,0,0,0,0,0,1,0
4.794,0,0,0,0,0,0,0,1,0
4.797,0,0,0,0,0,0,0,1,0
4.8,0,0,0,0,0,0,0,1,0
4.803,0,0,0,0,0,0,0,1,0
4.806,0,0,0,0,0,0,0,1,0
4.809,0,0,0,0,0,0,0,1,0
4.812,0,0,0,0,0,0,0,1,0
4.815,0,0,0,0,0,0,0,1,0
4.818,0,0,0,0,0,0,0,1,0
4.821,0,0,0,0,0,0,0,1,0
4.824,0,0,0,0,0,0,0,1,0
4.827,0,0,0,0,0,0,0,1,0
4.83,0,0,0,0,0,0,0,1,0
4.833,0,0,0,0,0,0,0,1,0
4.836,0,0,0,0,0,0,0,1,0
4.839,0,0,0,0,0,0,0,1,0
4.842,0,0,0,0,0,0,0,1,0
4.845,0,0,0,0,0,0,0,1,0
4.848,0,0,0,0,0,0,0,1,0
4.851,0,0,0,0,0,0,0,1,0
4.854,0,0,0,0,0,0,0,1,0
4.857,0,0,0,0,0,0,0,1,0
4.86,0,0,0,0,0,0,0,1,0
4.863,0,0,0,0,0,0,0,1,0
4.866,0,0,0,0,0,0,0,1,0
4.869,0,0,0,0,0,0,0,1,0
4.872,0,0,0,0,0,0,0,1,0
4.875,0,0,0,0,0,0,0,1,0
4.878,0,0,0,0,0,0,0,1,0
4.881,0,0,0,0,0,0,0,1,0
4.884,0,0,0,0,0,0,0,1,0
4.887,0,0,0,0,0,0,0,1,0
4.89,0,0,0,0,0,0,0,1,0
4.893,0,0,0,0,0,0,0,1,0
4.896,0,0,0,0,0,0,0,1,0
4.899,0,0,0,0,0,0,0,1,0
4.902,0,0,0,0,0,0,0,1,0
4.905,0,0,0,0,0,0,0,1,0
4.908,0,0,0,0,0,0,0,1,0
4.911,0,0,0,0,0,0,0,1,0
4.914,0,0,0,0,0,0,0,1,0
4.917,0,0,0,0,0,0,0,1,0
4.92,0,0,0,0,0,0,0,1,0
4.923,0,0,0,0,0,0,0,1,0
4.926,0,0,0,0,0,0,0,1,0
4.929,0,0,0,0,0,0,0,1,0
4.932,0,0,0,0,0,0,0,1,0
4.935,0,0,0,0,0,0,0,1,0
4.938,0,0,0,0,0,0,0,1,0
4.941,0,0,0,0,0,0,0,1,0
4.944,0,0,0,0,0,0,0,1,0
4.947,0,0,0,0,0,0,0,1,0
4.95,0,0,0,0,0,0,0,1,0
4.953,0,0,0,0,0,0,0,1,0
4.956,0,0,0,0,0,0,0,1,0
4.959,0,0,0,0,0,0,0,1,0
4.962,0,0,0,0,0,0,0,1,0
4.965,0,0,0,0,0,0,0,1,0
4.968,0,0,0,0,0,0,0,1,0
4.971,0,0,0,0,0,0,0,1,0
4.974,0,0,0,0,0,0,0,1,0
4.977,0,0,0,0,0,0,0,1,0
4.98,0,0,0,0,0,0,0,1,0
4.983,0,0,0,0,0,0,0,1,0
4.986,0,0,0,0,0,0,0,1,0
4.989,0,0,0,0,0,0,0,1,0
4.992,0,0,0,0,0,0,0,1,0
4.995,0,0,0,0,0,0,0,1,0
4.998,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,1,0
5,0,0,0,0,0,0,0,0,0
5.001,0,0,0,0,0,0,0,0,0
5.004,0,0,0,0,0,0,0,0,0
5.007,0,0,0,0,0,0,0,0,0
5.01,0,0,0,0,0,0,0,0,0
5.013,0,0,0,0,0,0,0,0,0
5.016,0,0,0,0,0,0,0,0,0
5.019,0,0,0,0,0,0,0,0,0
5.022,0,0,0,0,0,0,0,0,0
5.025,0,0,0,0,0,0,0,0,0
5.028,0,0,0,0,0,0,0,0,0
5.031,0,0,0,0,0,0,0,0,0
5.034,0,0,0,0,0,0,0,0,0
5.037,0,0,0,0,0,0,0,0,0
5.04,0,0,0,0,0,0,0,0,0
5.043,0,0,0,0,0,0,0,0,0
5.046,0,0,0,0,0,0,0,0,0
5.049,0,0,0,0,0,0,0,0,0
5.052,0,0,0,0,0,0,0,0,0
5.055,0,0,0,0,0,0,0,0,0
5.058,0,0,0,0,0,0,0,0,0
5.061,0,0,0,0,0,0,0,0,0
5.064,0,0,0,0,0,0,0,0,0
5.067,0,0,0,0,0,0,0,0,0
5.07,0,0,0,0,0,0,0,0,0
5.073,0,0,0,0,0,0,0,0,0
5.076,0,0,0,0,0,0,0,0,0
5.079,0,0,0,0,0,0,0,0,0
5.082,0,0,0,0,0,0,0,0,0
5.085,0,0,0,0,0,0,0,0,0
5.088,0,0,0,0,0,0,0,0,0
5.091,0,0,0,0,0,0,0,0,0
5.094,0,0,0,0,0,0,0,0,0
5.097,0,0,0,0,0,0,0,0,0
5.1,0,0,0,0,0,0,0,0,0
5.103,0,0,0,0,0,0,0,0,0
5.106,0,0,0,0,0,0,0,0,0
5.109,0,0,0,0,0,0,0,0,0
5.112,0,0,0,0,0,0,0,0,0
5.115,0,0,0,0,0,0,0,0,0
5.118,0,0,0,0,0,0,0,0,0
5.121,0,0,0,0,0,0,0,0,0
5.124,0,0,0,0,0,0,0,0,0
5.127,0,0,0,0,0,0,0,0,0
5.13,0,0,0,0,0,0,0,0,0
5.133,0,0,0,0,0,0,0,0,0
5.136,0,0,0,0,0,0,0,0,0
5.139,0,0,0,0,0,0,0,0,0
5.142,0,0,0,0,0,0,0,0,0
5.145,0,0,0,0,0,0,0,0,0
5.148,0,0,0,0,0,0,0,0,0
5.151,0,0,0,0,0,0,0,0,0
5.154,0,0,0,0,0,0,0,0,0
5.157,0,0,0,0,0,0,0,0,0
5.16,0,0,0,0,0,0,0,0,0
5.163,0,0,0,0,0,0,0,0,0
5.166,0,0,0,0,0,0,0,0,0
5.169,0,0,0,0,0,0,0,0,0
5.172,0,0,0,0,0,0,0,0,0
5.175,0,0,0,0,0,0,0,0,0
5.178,0,0,0,0,0,0,0,0,0
5.181,0,0,0,0,0,0,0,0,0
5.184,0,0,0,0,0,0,0,0,0
5.187,0,0,0,0,0,0,0,0,0
5.19,0,0,0,0,0,0,0,0,0
5.193,0,0,0,0,0,0,0,0,0
5.196,0,0,0,0,0,0,0,0,0
5.199,0,0,0,0,0,0,0,0,0
5.202,0,0,0,0,0,0,0,0,0
5.205,0,0,0,0,0,0,0,0,0
5.208,0,0,0,0,0,0,0,0,0
5.211,0,0,0,0,0,0,0,0,0
5.214,0,0,0,0,0,0,0,0,0
5.217,0,0,0,0,0,0,0,0,0
5.22,0,0,0,0,0,0,0,0,0
5.223,0,0,0,0,0,0,0,0,0
5.226,0,0,0,0,0,0,0,0,0
5.229,0,0,0,0,0,0,0,0,0
5.232,0,0,0,0,0,0,0,0,0
5.235,0,0,0,0,0,0,0,0,0
5.238,0,0,0,0,0,0,0,0,0
5.241,0,0,0,0,0,0,0,0,0
5.244,0,0,0,0,0,0,0,0,0
5.247,0,0,0,0,0,0,0,0,0
5.25,0,0,0,0,0,0,0,0,0
5.253,0,0,0,0,0,0,0,0,0
5.256,0,0,0,0,0,0,0,0,0
5.259,0,0,0,0,0,0,0,0,0
5.262,0,0,0,0,0,0,0,0,0
5.265,0,0,0,0,0,0,0,0,0
5.268,0,0,0,0,0,0,0,0,0
5.271,0,0,0,0,0,0,0,0,0
5.274,0,0,0,0,0,0,0,0,0
5.277,0,0,0,0,0,0,0,0,0
5.28,0,0,0,0,0,0,0,0,0
5.283,0,0,0,0,0,0,0,0,0
5.286,0,0,0,0,0,0,0,0,0
5.289,0,0,0,0,0,0,0,0,0
5.292,0,0,0,0,0,0,0,0,0
5.295,0,0,0,0,0,0,0,0,0
5.298,0,0,0,0,0,0,0,0,0
5.301,0,0,0,0,0,0,0,0,0
5.304,0,0,0,0,0,0,0,0,0
5.307,0,0,0,0,0,0,0,0,0
5.31,0,0,0,0,0,0,0,0,0
5.313,0,0,0,0,0,0,0,0,0
5.316,0,0,0,0,0,0,0,0,0
5.319,0,0,0,0,0,0,0,0,0
5.322,0,0,0,0,0,0,0,0,0
5.325,0,0,0,0,0,0,0,0,0
5.328,0,0,0,0,0,0,0,0,0
5.331,0,0,0,0,0,0,0,0,0
5.334,0,0,0,0,0,0,0,0,0
5.337,0,0,0,0,0,0,0,0,0
5.34,0,0,0,0,0,0,0,0,0
5.343,0,0,0,0,0,0,0,0,0
5.346,0,0,0,0,0,0,0,0,0
5.349,0,0,0,0,0,0,0,0,0
5.352,0,0,0,0,0,0,0,0,0
5.355,0,0,0,0,0,0,0,0,0
5.358,0,0,0,0,0,0,0,0,0
5.361,0,0,0,0,0,0,0,0,0
5.364,0,0,0,0,0,0,0,0,0
5.367,0,0,0,0,0,0,0,0,0
5.37,0,0,0,0,0,0,0,0,0
5.373,0,0,0,0,0,0,0,0,0
5.376,0,0,0,0,0,0,0,0,0
5.379,0,0,0,0,0,0,0,0,0
5.382,0,0,0,0,0,0,0,0,0
5.385,0,0,0,0,0,0,0,0,0
5.388,0,0,0,0,0,0,0,0,0
5.391,0,0,0,0,0,0,0,0,0
5.394,0,0,0,0,0,0,0,0,0
5.397,0,0,0,0,0,0,0,0,0
5.4,0,0,0,0,0,0,0,0,0
5.403,0,0,0,0,0,0,0,0,0
5.406,0,0,0,0,0,0,0,0,0
5.409,0,0,0,0,0,0,0,0,0
5.412,0,0,0,0,0,0,0,0,0
5.415,0,0,0,0,0,0,0,0,0
5.418,0,0,0,0,0,0,0,0,0
5.421,0,0,0,0,0,0,0,0,0
5.424,0,0,0,0,0,0,0,0,0
5.427,0,0,0,0,0,0,0,0,0
5.43,0,0,0,0,0,0,0,0,0
5.433,0,0,0,0,0,0,0,0,0
5.436,0,0,0,0,0,0,0,0,0
5.439,0,0,0,0,0,0,0,0,0
5.442,0,0,0,0,0,0,0,0,0
5.445,0,0,0,0,0,0,0,0,0
5.448,0,0,0,0,0,0,0,0,0
5.451,0,0,0,0,0,0,0,0,0
5.454,0,0,0,0,0,0,0,0,0
5.457,0,0,0,0,0,0,0,0,0
5.46,0,0,0,0,0,0,0,0,0
5.463,0,0,0,0,0,0,0,0,0
5.466,0,0,0,0,0,0,0,0,0
5.469,0,0,0,0,0,0,0,0,0
5.472,0,0,0,0,0,0,0,0,0
5.475,0,0,0,0,0,0,0,0,0
5.478,0,0,0,0,0,0,0,0,0
5.481,0,0,0,0,0,0,0,0,0
5.484,0,0,0,0,0,0,0,0,0
5.487,0,0,0,0,0,0,0,0,0
5.49,0,0,0,0,0,0,0,0,0
5.493,0,0,0,0,0,0,0,0,0
5.496,0,0,0,0,0,0,0,0,0
5.499,0,0,0,0,0,0,0,0,0
5.502,0,0,0,0,0,0,0,0,0
5.505,0,0,0,0,0,0,0,0,0
5.508,0,0,0,0,0,0,0,0,0
5.511,0,0,0,0,0,0,0,0,0
5.514,0,0,0,0,0,0,0,0,0
5.517,0,0,0,0,0,0,0,0,0
5.52,0,0,0,0,0,0,0,0,0
5.523,0,0,0,0,0,0,0,0,0
5.526,0,0,0,0,0,0,0,0,0
5.529,0,0,0,0,0,0,0,0,0
5.532,0,0,0,0,0,0,0,0,0
5.535,0,0,0,0,0,0,0,0,0
5.538,0,0,0,0,0,0,0,0,0
5.541,0,0,0,0,0,0,0,0,0
5.544,0,0,0,0,0,0,0,0,0
5.547,0,0,0,0,0,0,0,0,0
5.55,0,0,0,0,0,0,0,0,0
5.553,0,0,0,0,0,0,0,0,0
5.556,0,0,0,0,0,0,0,0,0
5.559,0,0,0,0,0,0,0,0,0
5.562,0,0,0,0,0,0,0,0,0
5.565,0,0,0,0,0,0,0,0,0
5.568,0,0,0,0,0,0,0,0,0
5.571,0,0,0,0,0,0,0,0,0
5.574,0,0,0,0,0,0,0,0,0
5.577,0,0,0,0,0,0,0,0,0
5.58,0,0,0,0,0,0,0,0,0
5.583,0,0,0,0,0,0,0,0,0
5.586,0,0,0,0,0,0,0,0,0
5.589,0,0,0,0,0,0,0,0,0
5.592,0,0,0,0,0,0,0,0,0
5.595,0,0,0,0,0,0,0,0,0
5.598,0,0,0,0,0,0,0,0,0
5.601,0,0,0,0,0,0,0,0,0
5.604,0,0,0,0,0,0,0,0,0
5.607,0,0,0,0,0,0,0,0,0
5.61,0,0,0,0,0,0,0,0,0
5.613,0,0,0,0,0,0,0,0,0
5.616,0,0,0,0,0,0,0,0,0
5.619,0,0,0,0,0,0,0,0,0
5.622,0,0,0,0,0,0,0,0,0
5.625,0,0,0,0,0,0,0,0,0
5.628,0,0,0,0,0,0,0,0,0
5.631,0,0,0,0,0,0,0,0,0
5.634,0,0,0,0,0,0,0,0,0
