"time","clutch.phi_rel","clutch.w_rel","engine.phi","engine.w","load.phi","load.w","brake.mode","brake.startBackward","brake.startForward","clutch.mode","clutch.startBackward","clutch.startForward"
2.32,-9.51596348213424,3.02602160515097e-14,10.7211701126391,5.32953886066907,5.01159202335858,5.32953886066909,2,0,0,0,0,0
2.325,-9.51596348213424,2.98722645636698e-14,10.7478346241672,5.33627212990582,5.03825653488665,5.33627212990584,2,0,0,0,0,0
2.33,-9.51596348213424,2.98722645636698e-14,10.7745327849087,5.3429994457336,5.06495469562821,5.34299944573362,2,0,0,0,0,0
2.335,-9.51596348213424,2.98722645636698e-14,10.8012645032682,5.34972080317785,5.09168641398768,5.34972080317787,2,0,0,0,0,0
2.34,-9.51596348213424,2.94843130758299e-14,10.828029825474,5.35643620302347,5.11845173619348,5.35643620302349,2,0,0,0,0,0
2.345,-9.51596348213424,2.98722645636698e-14,10.8548287211493,5.36314564285415,5.14525063186875,5.36314564285417,2,0,0,0,0,0
2.35,-9.51596348213424,2.98722645636698e-14,10.8816611599172,5.36984912025356,5.17208307063661,5.36984912025358,2,0,0,0,0,0
2.355,-9.51596348213424,2.98722645636698e-14,10.9085271114008,5.3765466328054,5.19894902212021,5.37654663280542,2,0,0,0,0,0
2.36,-9.51596348213424,2.98722645636698e-14,10.9354265452232,5.38323817809333,5.22584845594266,5.38323817809335,2,0,0,0,0,0
2.365,-9.51596348213423,2.98722645636698e-14,10.9623594310076,5.38992375370105,5.2527813417271,5.38992375370107,2,0,0,0,0,0
2.37,-9.51596348213423,2.98722645636698e-14,10.9893257383772,5.39660335721222,5.27974764909666,5.39660335721224,2,0,0,0,0,0
2.375,-9.51596348213424,3.02602160515097e-14,11.016325436955,5.40327698621053,5.30674734767447,5.40327698621055,2,0,0,0,0,0
2.38,-9.51596348213424,2.98722645636698e-14,11.0433584963642,5.40994463827967,5.33378040708366,5.40994463827968,2,0,0,0,0,0
2.385,-9.51596348213424,2.98722645636698e-14,11.0704248862279,5.4166063110033,5.36084679694737,5.41660631100332,2,0,0,0,0,0
2.39,-9.51596348213424,2.98722645636698e-14,11.0975245761693,5.42326200196511,5.38794648688872,5.42326200196513,2,0,0,0,0,0
2.395,-9.51596348213424,2.94843130758299e-14,11.12465752453,5.42991172118797,5.41507943524948,5.42991172118799,2,0,0,0,0,0
2.4,-9.51596348213424,3.02602160515097e-14,11.1518237086071,5.43655545779417,5.44224561932659,5.43655545779419,2,0,0,0,0,0
2.405,-9.51596348213424,2.98722645636698e-14,11.17902309859,5.443193208743,5.46944500930946,5.44319320874302,2,0,0,0,0,0
2.41,-9.51596348213424,2.98722645636698e-14,11.2062556638898,5.44982497185179,5.49667757460931,5.44982497185181,2,0,0,0,0,0
2.415,-9.51596348213424,2.98722645636698e-14,11.2335213739179,5.45645074493785,5.5239432846374,5.45645074493787,2,0,0,0,0,0
2.42,-9.51596348213424,2.98722645636698e-14,11.2608201980855,5.46307052581848,5.55124210880497,5.4630705258185,2,0,0,0,0,0
2.425,-9.51596348213423,2.94843130758299e-14,11.2881521058038,5.46968431231101,5.57857401652327,5.46968431231103,2,0,0,0,0,0
2.43,-9.51596348213423,2.94843130758299e-14,11.3155170664841,5.47629210223275,5.60593897720353,5.47629210223277,2,0,0,0,0,0
2.435,-9.51596348213424,2.98722645636698e-14,11.3429150495376,5.482893893401,5.63333696025702,5.48289389340102,2,0,0,0,0,0
2.44,-9.51596348213423,2.94843130758299e-14,11.3703460243755,5.48948968363309,5.66076793509496,5.48948968363311,2,0,0,0,0,0
2.445,-9.51596348213424,2.98722645636698e-14,11.3978099604091,5.49607947074631,5.6882318711286,5.49607947074633,2,0,0,0,0,0
2.45,-9.51596348213424,2.98722645636698e-14,11.4253068270497,5.502663252558,5.7157287377692,5.50266325255802,2,0,0,0,0,0
2.455,-9.51596348213423,2.98722645636698e-14,11.4528366063594,5.50924104163924,5.74325851707884,5.50924104163925,2,0,0,0,0,0
2.46,-9.51596348213424,2.98722645636698e-14,11.4803992721501,5.51581284093967,5.77082118286958,5.51581284093969,2,0,0,0,0,0
2.465,-9.51596348213423,2.98722645636698e-14,11.5079947831988,5.52237863587456,5.79841669391831,5.52237863587458,2,0,0,0,0,0
2.47,-9.51596348213423,3.02602160515097e-14,11.5356231093776,5.52893842479855,5.82604502009703,5.52893842479857,2,0,0,0,0,0
2.475,-9.51596348213423,2.94843130758299e-14,11.5632842205583,5.5354922060663,5.85370613127775,5.53549220606631,2,0,0,0,0,0
2.48,-9.51596348213424,2.98722645636698e-14,11.590978086613,5.54203997803245,5.88139999733245,5.54203997803247,2,0,0,0,0,0
2.485,-9.51596348213423,3.02602160515097e-14,11.6187046774137,5.54858173905165,5.90912658813311,5.54858173905167,2,0,0,0,0,0
2.49,-9.51596348213424,2.98722645636698e-14,11.6464639628323,5.55511748747856,5.93688587355176,5.55511748747858,2,0,0,0,0,0
2.495,-9.51596348213424,2.98722645636698e-14,11.6742559127409,5.56164722166783,5.96467782346036,5.56164722166784,2,0,0,0,0,0
2.5,-9.51596348213423,3.02602160515097e-14,11.7020804970115,5.5681709399741,5.99250240773091,5.56817093997412,2,0,0,0,0,0
2.505,-9.51596348213423,2.98722645636698e-14,11.729937685516,5.57468864075203,6.02035959623542,5.57468864075205,2,0,0,0,0,0
2.51,-9.51596348213423,2.98722645636698e-14,11.7578274481264,5.58120032235628,6.04824935884587,5.5812003223563,2,0,0,0,0,0
2.515,-9.51596348213423,3.02602160515097e-14,11.7857497547148,5.58770598314148,6.07617166543425,5.5877059831415,2,0,0,0,0,0
2.52,-9.51596348213423,2.98722645636698e-14,11.8137045751531,5.5942056214623,6.10412648587257,5.59420562146232,2,0,0,0,0,0
2.525,-9.51596348213423,3.02602160515097e-14,11.8416918793133,5.60069923567338,6.1321137900328,5.6006992356734,2,0,0,0,0,0
2.53,-9.51596348213423,2.98722645636698e-14,11.8697116370675,5.60718682412937,6.16013354778696,5.60718682412939,2,0,0,0,0,0
2.535,-9.51596348213423,3.02602160515097e-14,11.8977638182876,5.61366838518493,6.18818572900702,5.61366838518495,2,0,0,0,0,0
2.54,-9.51596348213423,2.98722645636698e-14,11.9258483928455,5.6201439171947,6.21627030356499,5.62014391719472,2,0,0,0,0,0
2.545,-9.51596348213423,2.98722645636698e-14,11.9539653306134,5.62661341851334,6.24438724133285,5.62661341851336,2,0,0,0,0,0
2.55,-9.51596348213423,3.02602160515097e-14,11.9821146014631,5.6330768874955,6.27253651218261,5.63307688749552,2,0,0,0,0,0
2.555,-9.51596348213423,2.98722645636698e-14,12.0102961752668,5.63953432249583,6.30071808598626,5.63953432249585,2,0,0,0,0,0
2.56,-9.51596348213423,2.98722645636698e-14,12.0385100218963,5.64598572186898,6.32893193261577,5.645985721869,2,0,0,0,0,0
2.565,-9.51596348213423,2.98722645636698e-14,12.0667561112237,5.6524310839696,6.35717802194316,5.65243108396962,2,0,0,0,0,0
2.57,-9.51596348213423,2.98722645636698e-14,12.095034413121,5.65887040715234,6.38545632384042,5.65887040715235,2,0,0,0,0,0
2.575,-9.51596348213423,2.98722645636698e-14,12.1233448974601,5.66530368977185,6.41376680817954,5.66530368977187,2,0,0,0,0,0
2.58,-9.51596348213423,2.98722645636698e-14,12.1516875221945,5.67173095266291,6.44210943291392,5.67173095266293,2,0,0,0,0,0
2.585,-9.51596348213423,2.98722645636698e-14,12.1800622607364,5.67815218750265,6.47048417145588,5.67815218750267,2,0,0,0,0,0
2.59,-9.51596348213423,2.98722645636698e-14,12.2084690888,5.68456738162681,6.49889099951944,5.68456738162682,2,0,0,0,0,0
2.595,-9.51596348213423,2.98722645636698e-14,12.2369079761437,5.69097653360395,6.52732988686319,5.69097653360397,2,0,0,0,0,0
2.6,-9.51596348213423,2.98722645636698e-14,12.2653788925262,5.69737964200267,6.55580080324569,5.69737964200269,2,0,0,0,0,0
2.605,-9.51596348213423,2.94843130758299e-14,12.2938818077061,5.70377670539154,6.58430371842552,5.70377670539156,2,0,0,0,0,0
2.61,-9.51596348213423,2.94843130758299e-14,12.3224166914418,5.71016772233915,6.61283860216124,5.71016772233916,2,0,0,0,0,0
2.615,-9.51596348213423,2.98722645636698e-14,12.350983513492,5.71655269141407,6.64140542421143,5.71655269141409,2,0,0,0,0,0
2.62,-9.51596348213423,2.98722645636698e-14,12.3795822436152,5.72293161118491,6.67000415433465,5.72293161118492,2,0,0,0,0,0
2.625,-9.51596348213423,2.98722645636698e-14,12.40821285157,5.72930448022022,6.69863476228949,5.72930448022024,2,0,0,0,0,0
2.63,-9.51596348213423,2.98722645636698e-14,12.436875307115,5.7356712970886,6.7272972178345,5.73567129708862,2,0,0,0,0,0
2.635,-9.51596348213423,3.02602160515097e-14,12.4655695800088,5.74203206035863,6.75599149072825,5.74203206035865,2,0,0,0,0,0
2.64,-9.51596348213423,2.94843130758299e-14,12.4942956400099,5.74838676859889,6.78471755072933,5.74838676859891,2,0,0,0,0,0
2.645,-9.51596348213423,2.94843130758299e-14,12.5230534568768,5.75473542037797,6.8134753675963,5.75473542037799,2,0,0,0,0,0
2.65,-9.51596348213423,2.98722645636698e-14,12.5518430003683,5.76107801426445,6.84226491108773,5.76107801426446,2,0,0,0,0,0
2.655,-9.51596348213423,2.98722645636698e-14,12.5806642402427,5.7674145488269,6.87108615096219,5.76741454882692,2,0,0,0,0,0
2.66,-9.51596348213423,2.98722645636698e-14,12.6095171462588,5.77374502263391,6.89993905697825,5.77374502263393,2,0,0,0,0,0
2.665,-9.51596348213423,2.98722645636698e-14,12.638401688175,5.78006943425407,6.92882359889448,5.78006943425409,2,0,0,0,0,0
2.67,-9.51596348213423,2.94843130758299e-14,12.66731783575,5.78638778225595,6.95773974646946,5.78638778225597,2,0,0,0,0,0
2.675,-9.51596348213423,2.98722645636698e-14,12.6962655587423,5.79270006520814,6.98668746946177,5.79270006520816,2,0,0,0,0,0
2.68,-9.51596348213422,3.02602160515097e-14,12.7252448269105,5.79900628167923,7.01566673762994,5.79900628167925,2,0,0,0,0,0
2.685,-9.51596348213423,2.98722645636698e-14,12.7542556100131,5.80530643023778,7.04467752073258,5.8053064302378,2,0,0,0,0,0
2.69,-9.51596348213423,2.98722645636698e-14,12.7832978778088,5.8116005094524,7.07371978852824,5.81160050945242,2,0,0,0,0,0
2.695,-9.51596348213423,2.94843130758299e-14,12.812371600056,5.81788851789165,7.1027935107755,5.81788851789167,2,0,0,0,0,0
2.7,-9.51596348213423,2.98722645636698e-14,12.8414767465135,5.82417045412412,7.13189865723293,5.82417045412414,2,0,0,0,0,0
2.705,-9.51596348213423,2.98722645636698e-14,12.8706132861728,5.83044639886819,7.16103519689222,5.83044639886821,2,0,0,0,0,0
2.71,-9.51596348213423,3.02602160515097e-14,12.8997811892662,5.83671629994849,7.19020309998563,5.83671629994851,2,0,0,0,0,0
2.715,-9.51596348213423,2.94843130758299e-14,12.9289804257273,5.84298013718689,7.21940233644675,5.84298013718691,2,0,0,0,0,0
2.72,-9.51596348213423,2.98722645636698e-14,12.9582109653103,5.84923790962696,7.24863287602972,5.84923790962698,2,0,0,0,0,0
2.725,-9.51596348213423,2.94843130758299e-14,12.9874727777692,5.85548961631226,7.27789468848865,5.85548961631228,2,0,0,0,0,0
2.73,-9.51596348213423,2.94843130758299e-14,13.0167658328582,5.86173525628636,7.30718774357771,5.86173525628638,2,0,0,0,0,0
2.735,-9.51596348213423,2.98722645636698e-14,13.0460901003315,5.86797482859281,7.33651201105101,5.86797482859283,2,0,0,0,0,0
2.74,-9.51596348213422,2.98722645636698e-14,13.0754455499432,5.87420833227519,7.36586746066271,5.87420833227521,2,0,0,0,0,0
2.745,-9.51596348213423,2.98722645636698e-14,13.1048321514475,5.88043576637706,7.39525406216693,5.88043576637708,2,0,0,0,0,0
2.75,-9.51596348213423,3.02602160515097e-14,13.1342498745983,5.88665712994198,7.42467178531781,5.88665712994199,2,0,0,0,0,0
2.755,-9.51596348213423,3.06481675393495e-14,13.16369868915,5.89287242201351,7.45412059986949,5.89287242201353,2,0,0,0,0,0
2.76,-9.51596348213422,2.98722645636698e-14,13.1931785648566,5.89908164163522,7.48360047557611,5.89908164163524,2,0,0,0,0,0
2.765,-9.51596348213422,3.02602160515097e-14,13.2226894714723,5.90528478785068,7.51311138219179,5.9052847878507,2,0,0,0,0,0
2.77,-9.51596348213423,2.94843130758299e-14,13.2522313787512,5.91148185970345,7.5426532894707,5.91148185970347,2,0,0,0,0,0
2.775,-9.51596348213422,3.02602160515097e-14,13.2818042564475,5.9176728562371,7.57222616716694,5.91767285623711,2,0,0,0,0,0
2.78,-9.51596348213422,3.02602160515097e-14,13.3114080743152,5.92385777649518,7.60182998503466,5.9238577764952,2,0,0,0,0,0
2.785,-9.51596348213423,2.94843130758299e-14,13.3410428021085,5.93003661952126,7.63146471282801,5.93003661952128,2,0,0,0,0,0
2.79,-9.51596348213423,2.94843130758299e-14,13.3707084095816,5.93620938435891,7.66113032030111,5.93620938435893,2,0,0,0,0,0
2.795,-9.51596348213422,2.94843130758299e-14,13.4004048664886,5.94237607005169,7.6908267772081,5.94237607005171,2,0,0,0,0,0
2.8,-9.51596348213422,2.909636158799e-14,13.4301321425837,5.94853667564317,7.72055405330312,5.94853667564318,2,0,0,0,0,0
2.805,-9.51596348213422,3.02602160515097e-14,13.4598902076208,5.9546912001769,7.75031211834031,5.95469120017692,2,0,0,0,0,0
2.81,-9.51596348213422,2.98722645636698e-14,13.4896790313543,5.96083964269646,7.7801009420738,5.96083964269648,2,0,0,0,0,0
2.815,-9.51596348213422,2.98722645636698e-14,13.5194985835383,5.96698200224541,7.80992049425773,5.96698200224542,2,0,0,0,0,0
2.82,-9.51596348213422,3.02602160515097e-14,13.5493488339268,5.9731182778673,7.83977074464623,5.97311827786732,2,0,0,0,0,0
2.825,-9.51596348213423,2.98722645636698e-14,13.579229752274,5.97924846860572,7.86965166299345,5.97924846860574,2,0,0,0,0,0
2.83,-9.51596348213422,2.98722645636698e-14,13.6091412937933,5.98537267770049,7.89956320451275,5.98537267770051,2,0,0,0,0,0
2.835,-9.51596348213423,2.98722645636698e-14,13.6390834402494,5.99149081812978,7.92950535096885,5.99149081812979,2,0,0,0,0,0
2.84,-9.51596348213423,2.94843130758299e-14,13.6690561620437,5.99760288429875,7.95947807276318,5.99760288429877,2,0,0,0,0,0
2.845,-9.51596348213422,2.98722645636698e-14,13.6990594288601,6.00370887575441,7.98948133957961,6.00370887575443,2,0,0,0,0,0
2.85,-9.51596348213422,2.98722645636698e-14,13.7290932103826,6.00980879204375,8.01951512110203,6.00980879204377,2,0,0,0,0,0
2.855,-9.51596348213422,2.94843130758299e-14,13.7591574762949,6.01590263271377,8.04957938701432,6.01590263271379,2,0,0,0,0,0
2.86,-9.51596348213422,3.02602160515097e-14,13.7892521962809,6.02199039731146,8.07967410700036,6.02199039731148,2,0,0,0,0,0
2.865,-9.51596348213422,2.98722645636698e-14,13.8193773400246,6.02807208538381,8.10979925074405,6.02807208538383,2,0,0,0,0,0
2.87,-9.51596348213422,3.02602160515097e-14,13.8495328772098,6.03414769647782,8.13995478792925,6.03414769647784,2,0,0,0,0,0
2.875,-9.51596348213422,3.02602160515097e-14,13.8797187775204,6.0402172301405,8.17014068823984,6.04021723014052,2,0,0,0,0,0
2.88,-9.51596348213422,3.02602160515097e-14,13.9099350106402,6.04628068591882,8.20035692135972,6.04628068591884,2,0,0,0,0,0
2.885,-9.51596348213422,2.94843130758299e-14,13.9401815462533,6.0523380633598,8.23060345697277,6.05233806335982,2,0,0,0,0,0
2.89,-9.51596348213422,3.02602160515097e-14,13.9704583540434,6.05838936201042,8.26088026476286,6.05838936201044,2,0,0,0,0,0
2.895,-9.51596348213422,2.98722645636698e-14,14.0007654036944,6.06443458141768,8.29118731441387,6.0644345814177,2,0,0,0,0,0
2.9,-9.51596348213422,2.909636158799e-14,14.0311026648902,6.07047372112858,8.32152457560969,6.0704737211286,2,0,0,0,0,0
2.905,-9.51596348213422,2.98722645636698e-14,14.0614701073147,6.07650678069011,8.35189201803421,6.07650678069013,2,0,0,0,0,0
2.91,-9.51596348213422,3.02602160515097e-14,14.0918677006518,6.08253375964927,8.3822896113713,6.08253375964929,2,0,0,0,0,0
2.915,-9.51596348213422,2.94843130758299e-14,14.1222954145854,6.08855465755305,8.41271732530485,6.08855465755306,2,0,0,0,0,0
2.92,-9.51596348213422,2.94843130758299e-14,14.1527532187993,6.09456947394844,8.44317512951873,6.09456947394846,2,0,0,0,0,0
2.925,-9.51596348213422,3.02602160515097e-14,14.1832410829774,6.10057820838246,8.47366299369684,6.10057820838248,2,0,0,0,0,0
2.93,-9.51596348213422,2.98722645636698e-14,14.2137589768036,6.10658086040208,8.50418088752304,6.1065808604021,2,0,0,0,0,0
2.935,-9.51596348213422,2.98722645636698e-14,14.2443068699618,6.11257742955431,8.53472878068123,6.11257742955433,2,0,0,0,0,0
2.94,-9.51596348213422,2.94843130758299e-14,14.2748847321358,6.11856791538614,8.56530664285529,6.11856791538616,2,0,0,0,0,0
2.945,-9.51596348213422,2.98722645636698e-14,14.3054925330096,6.12455231744457,8.59591444372909,6.12455231744459,2,0,0,0,0,0
2.95,-9.51596348213422,2.94843130758299e-14,14.3361302414645,6.13053064505849,8.62655215218394,6.13053064505851,2,0,0,0,0,0
2.955,-9.51596348213422,2.98722645636698e-14,14.3667978201774,6.13650298317386,8.65721973089691,6.13650298317388,2,0,0,0,0,0
2.96,-9.51596348213422,2.98722645636698e-14,14.3974952456304,6.1424692484833,8.6879171563499,6.14246924848332,2,0,0,0,0,0
2.965,-9.51596348213422,2.98722645636698e-14,14.4282224874684,6.14842944100881,8.71864439818784,6.14842944100883,2,0,0,0,0,0
2.97,-9.51596348213422,3.06481675393495e-14,14.4589795153362,6.1543835607724,8.74940142605563,6.15438356077242,2,0,0,0,0,0
2.975,-9.51596348213422,2.94843130758299e-14,14.4897662988787,6.16033160779607,8.78018820959818,6.16033160779609,2,0,0,0,0,0
2.98,-9.51596348213422,3.02602160515097e-14,14.5205828077409,6.16627358210182,8.81100471846039,6.16627358210184,2,0,0,0,0,0
2.985,-9.51596348213422,3.02602160515097e-14,14.5514290115677,6.17220948371165,8.84185092228718,6.17220948371167,2,0,0,0,0,0
2.99,-9.51596348213422,2.94843130758299e-14,14.582304880004,6.17813931264755,8.87272679072345,6.17813931264757,2,0,0,0,0,0
2.995,-9.51596348213422,2.94843130758299e-14,14.6132103826946,6.18406306893154,8.90363229341411,6.18406306893156,2,0,0,0,0,0
3,-9.51596348213422,2.94843130758299e-14,14.6441454892846,6.1899807525856,8.93456740000408,6.18998075258562,2,0,0,0,0,0
3.005,-9.51596348213422,2.94843130758299e-14,14.6751101694188,6.19589236363175,8.96553208013825,6.19589236363177,2,0,0,0,0,0
3.01,-9.51596348213422,3.02602160515097e-14,14.7061043927421,6.20179790209198,8.99652630346155,6.20179790209199,2,0,0,0,0,0
3.015,-9.51596348213422,2.98722645636698e-14,14.7371281288994,6.20769736798828,9.02755003961887,6.2076973679883,2,0,0,0,0,0
3.02,-9.51596348213422,3.02602160515097e-14,14.7681813475357,6.21359076134268,9.05860325825514,6.2135907613427,2,0,0,0,0,0
3.025,-9.51596348213422,3.02602160515097e-14,14.7992640182958,6.21947808217716,9.08968592901524,6.21947808217717,2,0,0,0,0,0
3.03,-9.51596348213422,3.02602160515097e-14,14.8303761108246,6.22535933051372,9.12079802154411,6.22535933051374,2,0,0,0,0,0
3.035,-9.51596348213422,2.98722645636698e-14,14.8615175947672,6.23123450637436,9.15193950548663,6.23123450637438,2,0,0,0,0,0
3.04,-9.51596348213422,3.02602160515097e-14,14.8926884397683,6.23710360978109,9.18311035048773,6.23710360978111,2,0,0,0,0,0
3.045,-9.51596348213422,3.02602160515097e-14,14.9238886154728,6.24296664075591,9.21431052619231,6.24296664075593,2,0,0,0,0,0
3.05,-9.51596348213422,2.98722645636698e-14,14.9551180915258,6.24882359932082,9.24554000224529,6.24882359932084,2,0,0,0,0,0
3.055,-9.51596348213422,2.94843130758299e-14,14.9863768375721,6.25467448549781,9.27679874829156,6.25467448549783,2,0,0,0,0,0
3.06,-9.51596348213422,3.02602160515097e-14,15.0176648232566,6.26051929930889,9.30808673397604,6.26051929930891,2,0,0,0,0,0
3.065,-9.51596348213422,2.94843130758299e-14,15.0489820182242,6.26635804077606,9.33940392894363,6.26635804077608,2,0,0,0,0,0
3.07,-9.51596348213422,2.98722645636698e-14,15.0803283921198,6.27219070992132,9.37075030283925,6.27219070992134,2,0,0,0,0,0
3.075,-9.51596348213422,3.02602160515097e-14,15.1117039165317,6.27801732275196,9.40212582725113,6.27801732275198,2,0,0,0,0,0
3.08,-9.51596348213421,2.98722645636698e-14,15.143108565764,6.28383791761638,9.43353047648348,6.2838379176164,2,0,0,0,0,0
3.085,-9.51596348213422,3.02602160515097e-14,15.1745423040862,6.28965245031882,9.46496421480569,6.28965245031883,2,0,0,0,0,0
3.09,-9.51596348213422,2.94843130758299e-14,15.2060051012213,6.29546092152333,9.49642701194074,6.29546092152335,2,0,0,0,0,0
3.095,-9.51596348213422,2.98722645636698e-14,15.2374969268941,6.30126333191045,9.52791883761357,6.30126333191047,2,0,0,0,0,0
3.1,-9.51596348213422,2.94843130758299e-14,15.2690177508317,6.30705968217715,9.55943966155116,6.30705968217717,2,0,0,0,0,0
3.105,-9.51596348213422,2.98722645636698e-14,15.300567542763,6.31284997303686,9.59098945348248,6.31284997303688,2,0,0,0,0,0
3.11,-9.51596348213422,2.94843130758299e-14,15.332146272419,6.31863420521946,9.62256818313848,6.31863420521948,2,0,0,0,0,0
3.115,-9.51596348213421,3.06481675393495e-14,15.3637539095327,6.32441237947129,9.65417582025213,6.3244123794713,2,0,0,0,0,0
3.12,-9.51596348213422,3.06481675393495e-14,15.3953904238389,6.33018449655512,9.68581233455841,6.33018449655514,2,0,0,0,0,0
3.125,-9.51596348213421,3.06481675393495e-14,15.4270557850748,6.33595055725021,9.71747769579427,6.33595055725023,2,0,0,0,0,0
3.13,-9.51596348213422,2.94843130758299e-14,15.4587499629792,6.34171056235225,9.74917187369868,6.34171056235227,2,0,0,0,0,0
3.135,-9.51596348213421,3.02602160515097e-14,15.4904729272931,6.34746451267338,9.78089483801261,6.3474645126734,2,0,0,0,0,0
3.14,-9.51596348213422,3.02602160515097e-14,15.5222246477596,6.3532124090422,9.81264655847903,6.35321240904222,2,0,0,0,0,0
3.145,-9.51596348213421,2.94843130758299e-14,15.5540050941234,6.35895425230376,9.84442700484289,6.35895425230377,2,0,0,0,0,0
3.15,-9.51596348213421,2.94843130758299e-14,15.5858142361317,6.36469004331956,9.87623614685117,6.36469004331958,2,0,0,0,0,0
3.155,-9.51596348213421,3.06481675393495e-14,15.6176520435334,6.37041978296757,9.90807395425284,6.37041978296759,2,0,0,0,0,0
3.16,-9.51596348213421,2.98722645636698e-14,15.6495184860794,6.37614347214219,9.93994039679886,6.37614347214221,2,0,0,0,0,0
3.165,-9.51596348213421,3.02602160515097e-14,15.6814135335227,6.38186111175428,9.97183544424219,6.3818611117543,2,0,0,0,0,0
3.17,-9.51596348213421,2.98722645636698e-14,15.7133371556183,6.38757270273117,10.0037590663378,6.38757270273119,2,0,0,0,0,0
3.175,-9.51596348213422,2.98722645636698e-14,15.7452893221232,6.39327824601662,10.0357112328427,6.39327824601664,2,0,0,0,0,0
3.18,-9.51596348213421,3.02602160515097e-14,15.7772700027963,6.39897774257084,10.0676919135158,6.39897774257086,2,0,0,0,0,0
3.185,-9.51596348213421,3.02602160515097e-14,15.8092791673986,6.40467119337053,10.0997010781181,6.40467119337055,2,0,0,0,0,0
3.19,-9.51596348213421,2.94843130758299e-14,15.841316785693,6.41035859940879,10.1317386964125,6.41035859940881,2,0,0,0,0,0
3.195,-9.51596348213421,2.94843130758299e-14,15.8733828274446,6.41603996169522,10.1638047381641,6.41603996169524,2,0,0,0,0,0
3.2,-9.51596348213421,2.94843130758299e-14,15.9054772624202,6.42171528125584,10.1958991731397,6.42171528125586,2,0,0,0,0,0
3.205,-9.51596348213421,2.94843130758299e-14,15.937600060389,6.42738455913314,10.2280219711084,6.42738455913316,2,0,0,0,0,0
3.21,-9.51596348213421,2.98722645636698e-14,15.9697511911217,6.43304779638606,10.2601731018412,6.43304779638608,2,0,0,0,0,0
3.215,-9.51596348213421,2.98722645636698e-14,16.0019306243915,6.43870499408999,10.2923525351109,6.43870499409001,2,0,0,0,0,0
3.22,-9.51596348213421,2.94843130758299e-14,16.0341383299732,6.44435615333677,10.3245602406927,6.44435615333679,2,0,0,0,0,0
3.225,-9.51596348213421,2.94843130758299e-14,16.0663742776438,6.45000127523471,10.3567961883633,6.45000127523473,2,0,0,0,0,0
3.23,-9.51596348213421,2.98722645636698e-14,16.0986384371824,6.45564036090854,10.3890603479019,6.45564036090856,2,0,0,0,0,0
3.235,-9.51596348213421,3.02602160515097e-14,16.1309307783698,6.46127341149948,10.4213526890893,6.4612734114995,2,0,0,0,0,0
3.24,-9.51596348213421,3.02602160515097e-14,16.1632512709891,6.46690042816518,10.4536731817086,6.4669004281652,2,0,0,0,0,0
3.245,-9.51596348213421,2.909636158799e-14,16.1955998848252,6.47252141207975,10.4860217955447,6.47252141207977,2,0,0,0,0,0
3.25,-9.51596348213421,2.909636158799e-14,16.2279765896651,6.47813636443374,10.5183985003845,6.47813636443376,2,0,0,0,0,0
3.255,-9.51596348213421,3.02602160515097e-14,16.2603813552977,6.48374528643418,10.5508032660172,6.48374528643419,2,0,0,0,0,0
3.26,-9.51596348213421,3.02602160515097e-14,16.2928141515141,6.48934817930452,10.5832360622335,6.48934817930454,2,0,0,0,0,0
3.265,-9.51596348213421,2.94843130758299e-14,16.3252749481071,6.49494504428469,10.6156968588266,6.49494504428471,2,0,0,0,0,0
3.27,-9.51596348213421,3.02602160515097e-14,16.3577637148718,6.50053588263106,10.6481856255913,6.50053588263108,2,0,0,0,0,0
3.275,-9.51596348213421,2.94843130758299e-14,16.3902804216052,6.50612069561646,10.6807023323246,6.50612069561648,2,0,0,0,0,0
3.28,-9.51596348213421,2.94843130758299e-14,16.4228250381061,6.51169948453017,10.7132469488256,6.51169948453019,2,0,0,0,0,0
3.285,-9.51596348213421,2.98722645636698e-14,16.4553975341757,6.51727225067791,10.7458194448951,6.51727225067793,2,0,0,0,0,0
3.29,-9.51596348213421,3.02602160515097e-14,16.4879978796168,6.52283899538187,10.7784197903362,6.52283899538189,2,0,0,0,0,0
3.295,-9.51596348213421,2.94843130758299e-14,16.5206260442344,6.52839971998069,10.8110479549538,6.5283997199807,2,0,0,0,0,0
3.3,-9.51596348213421,2.98722645636698e-14,16.5532819978355,6.53395442582945,10.8437039085549,6.53395442582947,2,0,0,0,0,0
3.305,-9.51596348213421,3.02602160515097e-14,16.585965710229,6.5395031142997,10.8763876209485,6.53950311429972,2,0,0,0,0,0
3.31,-9.51596348213421,2.909636158799e-14,16.618677151226,6.54504578677943,10.9090990619455,6.54504578677945,2,0,0,0,0,0
3.315,-9.51596348213421,2.98722645636698e-14,16.6514162906394,6.5505824446731,10.9418382013589,6.55058244467312,2,0,0,0,0,0
3.32,-9.51596348213421,2.98722645636698e-14,16.6841830982842,6.55611308940159,10.9746050090037,6.55611308940161,2,0,0,0,0,0
3.325,-9.51596348213421,2.98722645636698e-14,16.7169775574564,6.56163773269233,11.0073994681759,6.56163773269235,2,0,0,0,0,0
3.33,-9.51596348213421,3.06481675393495e-14,16.7497996373265,6.56715637550405,11.040221548046,6.56715637550407,2,0,0,0,0,0
3.335,-9.51596348213421,3.02602160515097e-14,16.7826492971203,6.57266901121857,11.0730712078397,6.57266901121859,2,0,0,0,0,0
3.34,-9.51596348213421,2.94843130758299e-14,16.8155265067516,6.57817564139199,11.1059484174711,6.57817564139201,2,0,0,0,0,0
